subscriber_id,subscriber_name,city,zone,plan_type,plan_name,monthly_charge,activation_date,status
SUB_04555,Customer 4555,Abu Dhabi,Zone 8,Postpaid,Standard,175.57,2025-01-16,Active
SUB_04556,Customer 4556,Sharjah,Zone 4,Postpaid,Standard,193.89,2025-04-24,Active
SUB_04557,Customer 4557,Abu Dhabi,Zone 7,Prepaid,Standard,69.98,2025-06-05,Active
SUB_04558,Customer 4558,Abu Dhabi,Zone 5,Prepaid,Basic,140.64,2025-02-14,Suspended
SUB_04559,Customer 4559,Abu Dhabi,Zone 8,Prepaid,Standard,133.8,2025-10-16,Active
SUB_04560,Customer 4560,Abu Dhabi,Zone 4,Postpaid,Standard,135.15,2024-05-10,Active
SUB_04561,Customer 4561,Fujairah,Zone 2,Prepaid,Basic,143.0,2025-12-02,Active
SUB_04562,Customer 4562,Abu Dhabi,Zone 3,Prepaid,Standard,103.73,2024-02-05,Active
SUB_04563,Customer 4563,Ajman,Zone 5,Postpaid,Unlimited,459.88,2024-09-08,Active
SUB_04564,Customer 4564,Sharjah,Zone 7,Postpaid,Unlimited,374.93,2025-01-20,Suspended
SUB_04565,Customer 4565,Abu Dhabi,Zone 4,Postpaid,Premium,334.32,2025-05-19,Suspended
SUB_04566,Customer 4566,Abu Dhabi,Zone 3,Prepaid,Standard,97.49,2025-09-04,Active
SUB_04567,Customer 4567,Abu Dhabi,Zone 7,Prepaid,Basic,71.48,2025-04-05,Active
SUB_04568,Customer 4568,Abu Dhabi,Zone 8,Prepaid,Standard,143.48,2024-07-04,Suspended
SUB_04569,Customer 4569,Abu Dhabi,Zone 4,Postpaid,Standard,186.21,2025-05-04,Active
SUB_04570,Customer 4570,Sharjah,Zone 7,Postpaid,Premium,300.13,2025-08-27,Active
SUB_04571,Customer 4571,Dubai,Zone 5,Postpaid,Standard,189.17,2025-07-22,Active
SUB_04572,Customer 4572,Sharjah,Zone 4,Postpaid,Unlimited,350.5,2024-12-28,Active
SUB_04573,Customer 4573,Dubai,Zone 2,Prepaid,Basic,116.81,2024-12-22,Active
SUB_04574,Customer 4574,Ajman,Zone 3,Postpaid,Premium,339.5,2024-06-20,Active
SUB_04575,Customer 4575,Dubai,Zone 3,Prepaid,Standard,76.68,2024-09-25,Active
SUB_04576,Customer 4576,Fujairah,Zone 1,Postpaid,Unlimited,459.32,2025-12-10,Active
SUB_04577,Customer 4577,Fujairah,Zone 5,Postpaid,Premium,294.99,2024-04-06,Suspended
SUB_04578,Customer 4578,Abu Dhabi,Zone 6,Postpaid,Unlimited,471.21,2024-10-22,Active
SUB_04579,Customer 4579,Sharjah,Zone 2,Prepaid,Standard,99.12,2024-02-02,Churned
SUB_04580,Customer 4580,Sharjah,Zone 8,PREPAID,Premium,253.51,2025-02-03,Active
SUB_04581,Customer 4581,Ajman,Zone 7,Prepaid,Basic,144.96,2024-02-24,Active
SUB_04582,Customer 4582,Fujairah,Zone 8,Prepaid,Standard,129.74,2024-06-19,Active
SUB_04583,Customer 4583,Abu Dhabi,Zone 5,Prepaid,Basic,66.17,2025-08-12,Active
SUB_04584,Customer 4584,Fujairah,Zone 4,Postpaid,Premium,257.13,2024-08-11,Active
SUB_04585,Customer 4585,Dubai,Zone 7,Prepaid,Standard,79.49,2024-08-18,Suspended
SUB_04586,Customer 4586,Abu Dhabi,Zone 2,Prepaid,Standard,144.55,2025-10-28,Active
SUB_04587,Customer 4587,Sharjah,Zone 6,Prepaid,Basic,68.86,2024-08-22,Active
SUB_04588,Customer 4588,Dubai,Zone 7,Postpaid,Standard,112.23,2025-11-28,Active
SUB_04589,Customer 4589,Ajman,Zone 3,Postpaid,Standard,173.49,2024-08-03,Active
SUB_04590,Customer 4590,Sharjah,Zone 6,Postpaid,Standard,141.04,2024-10-06,Active
SUB_04591,Customer 4591,Dubai,Zone 2,Prepaid,Basic,58.62,2025-11-02,Active
SUB_04592,Customer 4592,Abu Dhabi,Zone 2,PREPAID,Standard,75.81,2025-02-27,Suspended
SUB_04593,Customer 4593,Sharjah,Zone 8,Postpaid,Premium,237.75,2025-06-13,Active
SUB_04594,Customer 4594,Dubai,Zone 7,Prepaid,Standard,53.32,2024-01-25,Active
SUB_04595,Customer 4595,Dubai,Zone 5,Postpaid,Unlimited,475.4,2025-12-03,Active
SUB_04596,Customer 4596,Dubai,Zone 2,Prepaid,Standard,85.24,2024-01-14,Active
SUB_04597,Customer 4597,Dubai,Zone 6,Prepaid,Standard,146.8,2025-05-04,Active
SUB_04598,Customer 4598,Dubai,Zone 8,Prepaid,Standard,127.1,2024-05-19,Active
SUB_04599,Customer 4599,Abu Dhabi,Zone 8,Prepaid,Standard,132.8,2025-10-28,Active
SUB_04600,Customer 4600,Ajman,Zone 2,Postpaid,Standard,133.42,2024-06-30,Active
SUB_04601,Customer 4601,Abu Dhabi,Zone 1,Postpaid,Standard,112.34,2025-09-11,Active
SUB_04602,Customer 4602,Dubai,Zone 8,Postpaid,Premium,308.64,2024-01-13,Active
SUB_04603,Customer 4603,Dubai,Zone 8,Prepaid,Basic,124.08,2024-08-21,Active
SUB_04604,Customer 4604,Dubai,Zone 5,Prepaid,Standard,56.97,2024-09-19,Active
SUB_04605,Customer 4605,Abu Dhabi,Zone 4,Prepaid,Basic,64.32,2025-09-18,Active
SUB_04606,Customer 4606,Dubai,Zone 8,Prepaid,Basic,124.61,2024-11-12,Active
SUB_04607,Customer 4607,Ajman,Zone 7,Postpaid,Premium,341.32,2026-01-03,Active
SUB_04608,Customer 4608,Sharjah,Zone 7,Prepaid,Standard,88.01,2025-12-31,Active
SUB_04609,Customer 4609,Dubai,Zone 7,Prepaid,Standard,66.38,2025-10-24,Active
SUB_04610,Customer 4610,Sharjah,Zone 7,Postpaid,Premium,324.17,2024-10-12,Active
SUB_04611,Customer 4611,Dubai,Zone 8,Postpaid,Premium,237.1,2025-03-13,Active
SUB_04612,Customer 4612,Abu Dhabi,Zone 5,Prepaid,Standard,123.85,2025-01-24,Active
SUB_04613,Customer 4613,Fujairah,Zone 4,Postpaid,Standard,116.95,2024-12-27,Active
SUB_04614,Customer 4614,Dubai,Zone 4,Prepaid,Basic,148.58,2025-04-19,Active
SUB_04615,Customer 4615,Ajman,Zone 7,Prepaid,Standard,54.47,2024-09-19,Active
SUB_04616,Customer 4616,Ajman,Zone 5,Prepaid,Basic,115.17,2024-08-15,Active
SUB_04617,Customer 4617,Sharjah,Zone 2,Prepaid,Standard,125.8,2025-04-26,Active
SUB_04618,Customer 4618,Dubai,Zone 5,Prepaid,Standard,91.92,2024-11-09,Churned
SUB_04619,Customer 4619,Ajman,Zone 7,Postpaid,Unlimited,375.59,2025-11-28,Active
SUB_04620,Customer 4620,Abu Dhabi,Zone 2,Prepaid,Standard,92.67,2025-06-21,Active
SUB_04621,Customer 4621,Dubai,Zone 8,Prepaid,Standard,70.11,2025-10-04,Active
SUB_04622,Customer 4622,Sharjah,Zone 4,Postpaid,Premium,335.29,2025-02-14,Suspended
SUB_04623,Customer 4623,Ajman,Zone 4,Prepaid,Standard,116.62,2025-08-25,Active
SUB_04624,Customer 4624,Sharjah,Zone 5,Prepaid,Standard,90.23,2024-04-18,Active
SUB_04625,Customer 4625,Abu Dhabi,Zone 5,Postpaid,Unlimited,491.92,2024-01-12,Suspended
SUB_04626,Customer 4626,Abu Dhabi,Zone 4,Prepaid,Basic,83.69,2025-06-11,Active
SUB_04627,Customer 4627,Abu Dhabi,Zone 6,Prepaid,Basic,148.39,2025-11-13,Active
SUB_04628,Customer 4628,Abu Dhabi,Zone 4,Postpaid,Premium,260.8,2025-01-22,Active
SUB_04629,Customer 4629,Dubai,Zone 3,Prepaid,Standard,142.91,2025-08-01,Active
SUB_04630,Customer 4630,Fujairah,Zone 5,Prepaid,Basic,92.28,2025-10-28,Active
SUB_04631,Customer 4631,Sharjah,Zone 2,Prepaid,Standard,106.52,2025-09-04,Active
SUB_04632,Customer 4632,Abu Dhabi,Zone 3,Postpaid,Standard,142.51,2025-09-19,Active
SUB_04633,Customer 4633,Dubai,Zone 7,Postpaid,Premium,229.66,2024-10-20,Active
SUB_04634,Customer 4634,Sharjah,Zone 2,Postpaid,Standard,193.47,2024-11-05,Active
SUB_04635,Customer 4635,Abu Dhabi,Zone 3,Prepaid,Basic,94.49,2025-12-05,Active
SUB_04636,Customer 4636,Dubai,Zone 4,Prepaid,Standard,114.73,2024-04-24,Active
SUB_04637,Customer 4637,Sharjah,Zone 3,Prepaid,Basic,55.96,2025-05-12,Active
SUB_04638,Customer 4638,Dubai,Zone 5,Prepaid,Standard,54.78,2024-03-10,Active
SUB_04639,Customer 4639,Sharjah,Zone 6,Postpaid,Premium,221.02,2024-12-14,Active
SUB_04640,Customer 4640,Abu Dhabi,Zone 1,Postpaid,Premium,258.52,2024-10-14,Active
SUB_04641,Customer 4641,Abu Dhabi,Zone 7,Prepaid,Basic,54.11,2025-10-21,Active
SUB_04642,Customer 4642,Sharjah,Zone 1,Postpaid,Standard,162.96,2024-12-02,Active
SUB_04643,Customer 4643,Abu Dhabi,Zone 3,Postpaid,Standard,118.38,2024-10-14,Active
SUB_04644,Customer 4644,Dubai,Zone 5,Prepaid,Standard,113.56,2024-09-28,Active
SUB_04645,Customer 4645,Sharjah,Zone 8,Prepaid,Basic,77.57,2025-11-06,Suspended
SUB_04646,Customer 4646,Dubai,Zone 2,Prepaid,Basic,61.09,2026-01-02,Suspended
SUB_04647,Customer 4647,Ajman,Zone 1,Prepaid,Standard,92.52,2025-11-02,Active
SUB_04648,Customer 4648,Abu Dhabi,Zone 1,Postpaid,Standard,131.86,2024-11-05,Active
SUB_04649,Customer 4649,Dubai,Zone 7,Postpaid,Premium,275.96,2024-07-15,Churned
SUB_04650,Customer 4650,Fujairah,Zone 3,Postpaid,Standard,132.55,2024-06-06,Active
SUB_04651,Customer 4651,Dubai,Zone 4,Postpaid,Unlimited,439.22,2025-06-17,Active
SUB_04652,Customer 4652,Fujairah,Zone 2,Prepaid,Standard,114.32,2024-09-07,Suspended
SUB_04653,Customer 4653,Dubai,Zone 7,Prepaid,Basic,91.46,2024-03-03,Active
SUB_04654,Customer 4654,Sharjah,Zone 8,Prepaid,Standard,94.94,2025-09-10,Active
SUB_04655,Customer 4655,Sharjah,Zone 4,Prepaid,Basic,61.8,2025-02-21,Suspended
SUB_04656,Customer 4656,Ajman,Zone 1,Postpaid,Premium,338.08,2025-11-11,Active
SUB_04657,Customer 4657,Sharjah,Zone 4,Postpaid,Premium,232.17,2024-11-27,Active
SUB_04658,Customer 4658,Fujairah,Zone 7,Prepaid,Basic,62.63,2025-12-02,Active
SUB_04659,Customer 4659,Sharjah,Zone 7,Prepaid,Basic,97.88,2024-05-27,Active
SUB_04660,Customer 4660,Abu Dhabi,Zone 8,Postpaid,Premium,318.55,2024-01-31,Active
SUB_04661,Customer 4661,Dubai,Zone 7,Prepaid,Basic,144.69,2025-11-06,Active
SUB_04662,Customer 4662,Abu Dhabi,Zone 7,Postpaid,Standard,114.03,2025-05-28,Active
SUB_04663,Customer 4663,Dubai,Zone 5,Prepaid,Basic,117.24,2024-11-02,Active
SUB_04664,Customer 4664,Abu Dhabi,Zone 4,Postpaid,Premium,268.0,2024-09-26,Active
SUB_04665,Customer 4665,Dubai,Zone 3,Prepaid,Basic,88.55,2025-03-08,Active
SUB_04666,Customer 4666,Sharjah,Zone 7,Prepaid,Basic,60.36,2025-02-22,Active
SUB_04667,Customer 4667,Dubai,Zone 2,Postpaid,Premium,239.28,2025-02-05,Active
SUB_04668,Customer 4668,Abu Dhabi,Zone 2,Prepaid,Basic,118.63,2024-02-10,Active
SUB_04669,Customer 4669,Sharjah,Zone 8,Prepaid,Basic,135.25,2025-08-24,Active
SUB_04670,Customer 4670,Fujairah,Zone 8,Prepaid,Basic,78.74,2025-12-30,Active
SUB_04671,Customer 4671,Abu Dhabi,Zone 3,Postpaid,Premium,256.03,2025-08-12,Active
SUB_04672,Customer 4672,Dubai,Zone 3,Postpaid,Premium,241.38,2024-07-17,Active
SUB_04673,Customer 4673,Sharjah,Zone 7,Prepaid,Standard,51.64,2024-12-21,Active
SUB_04674,Customer 4674,Abu Dhabi,Zone 3,Prepaid,Basic,103.75,2026-01-04,Active
SUB_04675,Customer 4675,Dubai,Zone 3,Postpaid,Premium,266.65,2024-08-19,Suspended
SUB_04676,Customer 4676,Sharjah,Zone 5,Prepaid,Standard,70.6,2025-12-07,Active
SUB_04677,Customer 4677,Dubai,Zone 7,Prepaid,Standard,50.22,2025-07-05,Active
SUB_04678,Customer 4678,Dubai,Zone 8,Prepaid,Basic,66.78,2025-10-19,Active
SUB_04679,Customer 4679,Sharjah,Zone 2,Prepaid,Basic,126.84,2025-05-06,Active
SUB_04680,Customer 4680,Dubai,Zone 8,Postpaid,Standard,161.72,2025-11-22,Suspended
SUB_04681,Customer 4681,Dubai,Zone 8,Prepaid,Standard,122.03,2025-01-06,Active
SUB_04682,Customer 4682,Dubai,Zone 5,Postpaid,Unlimited,377.18,2025-06-07,Suspended
SUB_04683,Customer 4683,Abu Dhabi,Zone 6,Prepaid,Basic,141.99,2024-11-07,Active
SUB_04684,Customer 4684,Abu Dhabi,Zone 5,Prepaid,Basic,131.65,2024-06-27,Active
SUB_04685,Customer 4685,Abu Dhabi,Zone 7,Prepaid,Basic,134.98,2025-11-08,Active
SUB_04686,Customer 4686,Sharjah,Zone 1,Prepaid,Basic,139.74,2025-07-29,Active
SUB_04687,Customer 4687,Abu Dhabi,Zone 3,Postpaid,Standard,167.06,2024-07-08,Active
SUB_04688,Customer 4688,Abu Dhabi,Zone 3,Postpaid,Standard,102.19,2024-10-31,Suspended
SUB_04689,Customer 4689,Dubai,Zone 8,Prepaid,Basic,145.86,2024-04-13,Active
SUB_04690,Customer 4690,Dubai,Zone 1,Prepaid,Basic,116.24,2025-05-01,Active
SUB_04691,Customer 4691,Dubai,Zone 7,Postpaid,Standard,170.67,2024-05-15,Active
SUB_04692,Customer 4692,Dubai,Zone 1,Prepaid,Standard,100.93,2024-09-25,Active
SUB_04693,Customer 4693,Fujairah,Zone 4,Postpaid,Premium,301.86,2025-07-30,Active
SUB_04694,Customer 4694,Sharjah,Zone 2,Prepaid,Standard,89.41,2024-07-10,Active
SUB_04695,Customer 4695,Dubai,Zone 4,Postpaid,Unlimited,353.47,2025-12-01,Active
SUB_04696,Customer 4696,Dubai,Zone 7,Postpaid,Premium,233.04,2024-12-13,Active
SUB_04697,Customer 4697,Dubai,Zone 1,Prepaid,Basic,112.58,2025-11-05,Active
SUB_04698,Customer 4698,Dubai,Zone 4,Prepaid,Standard,94.77,2024-04-05,Active
SUB_04699,Customer 4699,Dubai,Zone 2,Postpaid,Premium,345.23,2024-08-19,Active
SUB_04700,Customer 4700,Fujairah,Zone 2,Postpaid,Standard,197.23,2025-01-02,Active
SUB_04701,Customer 4701,Dubai,Zone 1,Prepaid,Basic,132.07,2024-08-20,Active
SUB_04702,Customer 4702,Dubai,Zone 4,Prepaid,Standard,135.13,2024-11-14,Active
SUB_04703,Customer 4703,Dubai,Zone 5,Prepaid,Basic,133.51,2025-03-10,Active
SUB_04704,Customer 4704,Dubai,Zone 6,Prepaid,Standard,73.15,2024-12-09,Active
SUB_04705,Customer 4705,Fujairah,Zone 1,Postpaid,Standard,117.63,2025-01-19,Active
SUB_04706,Customer 4706,Dubai,Zone 5,Postpaid,Premium,308.98,2024-09-27,Active
SUB_04707,Customer 4707,Dubai,Zone 4,Postpaid,Standard,157.02,2025-08-26,Active
SUB_04708,Customer 4708,Dubai,Zone 1,Postpaid,Standard,153.14,2024-11-01,Active
SUB_04709,Customer 4709,Dubai,Zone 1,Postpaid,Premium,215.72,2025-04-23,Active
SUB_04710,Customer 4710,Fujairah,Zone 6,Prepaid,Standard,51.12,2024-05-04,Active
SUB_04711,Customer 4711,Dubai,Zone 7,Prepaid,Standard,97.86,2025-04-30,Active
SUB_04712,Customer 4712,Sharjah,Zone 4,Prepaid,Standard,149.12,2024-02-28,Suspended
SUB_04713,Customer 4713,Abu Dhabi,Zone 6,Prepaid,Basic,96.91,2025-10-15,Active
SUB_04714,Customer 4714,Abu Dhabi,Zone 8,Prepaid,Standard,59.58,2025-08-24,Active
SUB_04715,Customer 4715,Abu Dhabi,Zone 5,Prepaid,Basic,133.53,2025-08-21,Active
SUB_04716,Customer 4716,Dubai,Zone 1,Postpaid,Premium,236.87,2025-10-01,Active
SUB_04717,Customer 4717,Abu Dhabi,Zone 6,Postpaid,Unlimited,480.72,2024-03-17,Active
SUB_04718,Customer 4718,Sharjah,Zone 3,Postpaid,Premium,335.51,2025-05-02,Active
SUB_04719,Customer 4719,Abu Dhabi,Zone 8,Postpaid,Premium,286.22,2024-07-22,Active
SUB_04720,Customer 4720,Abu Dhabi,Zone 4,Prepaid,Standard,135.49,2025-05-31,Active
SUB_04721,Customer 4721,Sharjah,Zone 5,Prepaid,Standard,117.04,2024-05-06,Active
SUB_04722,Customer 4722,Abu Dhabi,Zone 4,Postpaid,Standard,194.88,2025-12-02,Active
SUB_04723,Customer 4723,Sharjah,Zone 3,Prepaid,Basic,67.38,2025-01-29,Active
SUB_04724,Customer 4724,Dubai,Zone 1,Postpaid,Premium,265.39,2025-06-30,Active
SUB_04725,Customer 4725,Dubai,Zone 2,Postpaid,Unlimited,494.18,2024-11-05,Active
SUB_04726,Customer 4726,Ajman,Zone 3,Prepaid,Standard,85.55,2025-03-03,Active
SUB_04727,Customer 4727,Sharjah,Zone 3,Postpaid,Premium,272.38,2024-02-29,Active
SUB_04728,Customer 4728,Abu Dhabi,Zone 8,Prepaid,Basic,99.13,2024-06-07,Active
SUB_04729,Customer 4729,Abu Dhabi,Zone 8,Postpaid,Premium,306.98,2024-05-24,Active
SUB_04730,Customer 4730,Dubai,Zone 6,Postpaid,Standard,155.46,2024-07-28,Active
SUB_04731,Customer 4731,Dubai,Zone 8,Postpaid,Unlimited,483.7,2024-12-20,Suspended
SUB_04732,Customer 4732,Abu Dhabi,Zone 7,Prepaid,Basic,65.68,2025-02-27,Active
SUB_04733,Customer 4733,Dubai,Zone 7,Postpaid,Unlimited,480.17,2025-08-10,Active
SUB_04734,Customer 4734,Dubai,Zone 6,Prepaid,Basic,132.2,2025-04-17,Active
SUB_04735,Customer 4735,Dubai,Zone 7,Prepaid,Basic,100.98,2024-05-30,Churned
SUB_04736,Customer 4736,Dubai,Zone 1,Prepaid,Standard,103.63,2024-11-23,Active
SUB_04737,Customer 4737,Dubai,Zone 1,Postpaid,Unlimited,375.96,2024-07-07,Active
SUB_04738,Customer 4738,Sharjah,Zone 2,Prepaid,Basic,84.79,2024-03-27,Churned
SUB_04739,Customer 4739,Abu Dhabi,Zone 7,Prepaid,Basic,127.5,2025-05-18,Active
SUB_04740,Customer 4740,Abu Dhabi,Zone 8,Postpaid,Standard,161.71,2024-12-10,Suspended
SUB_04741,Customer 4741,Abu Dhabi,Zone 7,Prepaid,Basic,142.6,2025-10-12,Suspended
SUB_04742,Customer 4742,Abu Dhabi,Zone 1,Prepaid,Standard,143.46,2024-07-04,Active
SUB_04743,Customer 4743,Dubai,Zone 5,Prepaid,Basic,83.79,2024-11-20,Active
SUB_04744,Customer 4744,Fujairah,Zone 7,Postpaid,Standard,130.15,2025-10-15,Active
SUB_04745,Customer 4745,Abu Dhabi,Zone 5,Postpaid,Standard,133.16,2024-03-04,Active
SUB_04746,Customer 4746,Abu Dhabi,Zone 8,Prepaid,Basic,135.28,2024-01-09,Active
SUB_04747,Customer 4747,Abu Dhabi,Zone 7,Prepaid,Standard,119.05,2025-04-11,Active
SUB_04748,Customer 4748,Dubai,Zone 7,Postpaid,Unlimited,411.82,2024-10-11,Active
SUB_04749,Customer 4749,Dubai,Zone 4,Postpaid,Unlimited,374.28,2024-08-06,Active
SUB_04750,Customer 4750,Sharjah,Zone 6,prepaid,Standard,91.24,2024-06-25,Active
SUB_04751,Customer 4751,Dubai,Zone 1,Prepaid,Standard,127.0,2025-08-17,Active
SUB_04752,Customer 4752,Dubai,Zone 3,Postpaid,Standard,111.92,2024-06-15,Active
SUB_04753,Customer 4753,Abu Dhabi,Zone 6,Prepaid,Basic,123.26,2025-05-20,Active
SUB_04754,Customer 4754,Sharjah,Zone 7,Postpaid,Standard,109.52,2024-04-04,Active
SUB_04755,Customer 4755,Dubai,Zone 7,Prepaid,Basic,99.62,2024-05-16,Active
SUB_04756,Customer 4756,Abu Dhabi,Zone 3,Prepaid,Basic,126.23,2025-09-25,Active
SUB_04757,Customer 4757,Fujairah,Zone 8,Postpaid,Standard,141.39,2025-03-24,Active
SUB_04758,Customer 4758,Ajman,Zone 8,Prepaid,Standard,79.1,2025-10-14,Active
SUB_04759,Customer 4759,Abu Dhabi,Zone 3,Prepaid,Standard,107.98,2025-03-19,Active
SUB_04760,Customer 4760,Fujairah,Zone 3,Postpaid,Standard,156.29,2025-02-21,Active
SUB_04761,Customer 4761,Abu Dhabi,Zone 6,Prepaid,Standard,131.71,2025-03-19,Churned
SUB_04762,Customer 4762,Ajman,Zone 4,Prepaid,Standard,98.06,2025-05-07,Active
SUB_04763,Customer 4763,Sharjah,Zone 1,Prepaid,Basic,79.41,2025-01-31,Active
SUB_04764,Customer 4764,Abu Dhabi,Zone 3,Postpaid,Standard,123.96,2024-01-09,Active
SUB_04765,Customer 4765,Sharjah,Zone 5,Postpaid,Standard,134.9,2024-02-12,Active
SUB_04766,Customer 4766,Dubai,Zone 7,Postpaid,Premium,267.07,2025-07-04,Active
SUB_04767,Customer 4767,Dubai,Zone 2,Prepaid,Standard,67.68,2024-07-27,Active
SUB_04768,Customer 4768,Sharjah,Zone 8,Postpaid,Standard,166.31,2025-01-21,Active
SUB_04769,Customer 4769,Dubai,Zone 6,Prepaid,Basic,82.5,2024-01-19,Active
SUB_04770,Customer 4770,Sharjah,Zone 8,Prepaid,Standard,147.46,2024-11-29,Churned
SUB_04771,Customer 4771,Ajman,Zone 6,Postpaid,Premium,233.06,2025-07-01,Active
SUB_04772,Customer 4772,Ajman,Zone 8,Prepaid,Standard,61.17,2024-07-18,Active
SUB_04773,Customer 4773,Sharjah,Zone 1,Prepaid,Basic,75.28,2024-01-23,Active
SUB_04774,Customer 4774,Dubai,Zone 6,Postpaid,Standard,135.52,2025-11-27,Churned
SUB_04775,Customer 4775,Dubai,Zone 2,Prepaid,Basic,117.56,2024-01-09,Active
SUB_04776,Customer 4776,Abu Dhabi,Zone 4,Prepaid,Basic,77.19,2025-10-07,Active
SUB_04777,Customer 4777,Dubai,Zone 4,Prepaid,Standard,116.56,2024-09-15,Active
SUB_04778,Customer 4778,Abu Dhabi,Zone 5,Prepaid,Standard,145.3,2024-08-23,Active
SUB_04779,Customer 4779,Dubai,Zone 4,Prepaid,Basic,116.54,2025-12-15,Active
SUB_04780,Customer 4780,Dubai,Zone 2,Prepaid,Standard,74.0,2024-12-22,Active
SUB_04781,Customer 4781,Sharjah,Zone 3,Prepaid,Basic,91.13,2024-11-19,Active
SUB_04782,Customer 4782,Dubai,Zone 1,Prepaid,Standard,96.98,2024-05-16,Active
SUB_04783,Customer 4783,Ajman,Zone 5,Postpaid,Standard,192.01,2024-04-19,Active
SUB_04784,Customer 4784,Dubai,Zone 4,Prepaid,Standard,61.83,2025-01-31,Active
SUB_04785,Customer 4785,Fujairah,Zone 4,Prepaid,Basic,69.06,2025-06-03,Active
SUB_04786,Customer 4786,Sharjah,Zone 6,Postpaid,Standard,145.25,2025-08-29,Active
SUB_04787,Customer 4787,Dubai,Zone 3,Postpaid,Premium,232.32,2024-11-13,Active
SUB_04788,Customer 4788,Abu Dhabi,Zone 1,Prepaid,Basic,79.5,2024-06-24,Active
SUB_04789,Customer 4789,Abu Dhabi,Zone 2,Prepaid,Basic,65.92,2024-03-11,Active
SUB_04790,Customer 4790,Sharjah,Zone 1,Postpaid,Unlimited,381.22,2024-02-20,Active
SUB_04791,Customer 4791,Dubai,Zone 8,Postpaid,Premium,293.98,2024-11-05,Active
SUB_04792,Customer 4792,Sharjah,Zone 4,Prepaid,Standard,144.74,2024-10-28,Active
SUB_04793,Customer 4793,Dubai,Zone 5,Prepaid,Standard,60.15,2025-04-15,Active
SUB_04794,Customer 4794,Sharjah,Zone 3,Prepaid,Basic,132.69,2025-06-20,Active
SUB_04795,Customer 4795,Dubai,Zone 1,Prepaid,Standard,63.41,2025-09-06,Active
SUB_04796,Customer 4796,Sharjah,Zone 3,Prepaid,Basic,125.45,2025-06-24,Active
SUB_04797,Customer 4797,Fujairah,Zone 5,Prepaid,Standard,88.18,2024-12-15,Active
SUB_04798,Customer 4798,Sharjah,Zone 3,Prepaid,Basic,67.72,2025-03-24,Churned
SUB_04799,Customer 4799,Dubai,Zone 2,Prepaid,Basic,120.22,2025-12-08,Active
SUB_04800,Customer 4800,Dubai,Zone 7,Prepaid,Standard,113.78,2024-05-21,Active
SUB_04801,Customer 4801,Abu Dhabi,Zone 3,PREPAID,Basic,64.71,2024-12-20,Active
SUB_04802,Customer 4802,Dubai,Zone 5,Postpaid,Premium,296.45,2025-05-20,Active
SUB_04803,Customer 4803,Dubai,Zone 8,Postpaid,Unlimited,483.33,2025-01-06,Active
SUB_04804,Customer 4804,Abu Dhabi,Zone 7,Prepaid,Standard,77.28,2024-07-15,Active
SUB_04805,Customer 4805,Dubai,Zone 8,Prepaid,Basic,73.53,2024-06-21,Active
SUB_04806,Customer 4806,Sharjah,Zone 7,Prepaid,Basic,59.81,2025-02-21,Active
SUB_04807,Customer 4807,Dubai,Zone 8,Prepaid,Standard,56.21,2024-01-24,Active
SUB_04808,Customer 4808,Dubai,Zone 1,Postpaid,Standard,133.09,2024-08-25,Active
SUB_04809,Customer 4809,Fujairah,Zone 2,Postpaid,Standard,182.85,2024-08-21,Active
SUB_04810,Customer 4810,Abu Dhabi,Zone 5,Prepaid,Standard,60.45,2024-05-18,Active
SUB_04811,Customer 4811,Abu Dhabi,Zone 1,Prepaid,Standard,100.75,2024-08-08,Active
SUB_04812,Customer 4812,Dubai,Zone 5,Postpaid,Standard,125.82,2024-01-27,Active
SUB_04813,Customer 4813,Dubai,Zone 8,Prepaid,Basic,77.08,2025-08-30,Active
SUB_04814,Customer 4814,Abu Dhabi,Zone 4,Postpaid,Premium,234.19,2025-06-04,Active
SUB_04815,Customer 4815,Ajman,Zone 3,Prepaid,Standard,67.05,2024-06-26,Active
SUB_04816,Customer 4816,Dubai,Zone 1,Prepaid,Basic,145.75,2024-05-10,Active
SUB_04817,Customer 4817,Abu Dhabi,Zone 1,Postpaid,Unlimited,416.03,2025-01-14,Active
SUB_04818,Customer 4818,Ajman,Zone 5,Postpaid,Standard,112.77,2026-01-02,Active
SUB_04819,Customer 4819,Ajman,Zone 2,Postpaid,Standard,164.76,2025-11-01,Active
SUB_04820,Customer 4820,Dubai,Zone 6,Prepaid,Basic,83.98,2024-02-12,Active
SUB_04821,Customer 4821,Dubai,Zone 4,Postpaid,Standard,183.92,2025-01-23,Active
SUB_04822,Customer 4822,Sharjah,Zone 6,Postpaid,Unlimited,392.5,2025-10-21,Active
SUB_04823,Customer 4823,Sharjah,Zone 3,Prepaid,Basic,74.62,2024-09-22,Active
SUB_04824,Customer 4824,Sharjah,Zone 2,Prepaid,Basic,54.32,2025-07-05,Active
SUB_04825,Customer 4825,Sharjah,Zone 2,Prepaid,Standard,142.34,2025-10-04,Active
SUB_04826,Customer 4826,Dubai,Zone 1,Prepaid,Standard,123.36,2024-02-23,Suspended
SUB_04827,Customer 4827,Abu Dhabi,Zone 6,Prepaid,Basic,104.17,2025-09-04,Active
SUB_04828,Customer 4828,Sharjah,Zone 4,Postpaid,Premium,203.5,2024-02-23,Active
SUB_04829,Customer 4829,Sharjah,Zone 8,Postpaid,Unlimited,464.04,2025-11-12,Suspended
