ticket_id,subscriber_id,ticket_date,ticket_channel,ticket_category,priority,status,resolution_date,sla_target_hours,assigned_team,zone,city
TKT_005108,SUB_03537,2025-12-29,Call Center,Complaint,Medium,Resolved,2025-12-30,72,Tier 2,Zone 3,Dubai
TKT_005109,SUB_01008,2025-12-27,Online Chat,Technical Support,Medium,Resolved,2025-12-29,24,Tier 1,Zone 8,Sharjah
TKT_005110,SUB_03811,2025-10-05,Call Center,Network Issue,Critical,Resolved,2025-10-05,48,Tier 3,Zone 1,Fujairah
TKT_005111,SUB_02873,2025-09-21,App,Technical Support,Low,RESOLVED,2025-09-25,48,Tier 2,Zone 7,Abu Dhabi
TKT_005112,SUB_02337,2025-10-17,Online Chat,Billing Query,High,In Progress,,72,Tier 3,Zone 8,Dubai
TKT_005113,SUB_03239,2025-11-07,App,Network Issue,Medium,Resolved,2025-11-11,48,Tier 3,Zone 4,Dubai
TKT_005114,SUB_02353,2025-09-15,Retail Store,Plan Change,Low,In Progress,,48,Tier 1,Zone 6,AbuDhabi
TKT_005115,SUB_00532,2025-10-29,App,Network Issue,Low,Escalated,,48,Tier 3,Zone 8,Sharjah
TKT_005116,SUB_01387,2025-09-23,App,Network Issue,Low,Resolved,2025-09-23,48,Field Ops,Zone 1,Sharjah
TKT_005117,SUB_01974,2025-10-31,Online Chat,Billing Query,High,Resolved,2025-11-03,24,Tier 3,Zone 3,Ajman
TKT_005118,SUB_01371,2025-11-24,App,Technical Support,Low,Resolved,2025-11-27,24,Tier 1,Zone 7,Sharjah
TKT_005119,SUB_00267,2025-11-13,Call Center,Network Issue,Low,Resolved,2025-11-14,48,Tier 3,Zone 2,Sharjah
TKT_005120,SUB_02219,2025-10-07,Call Center,Network Issue,Low,Resolved,2025-10-11,48,Field Ops,Zone 8,Sharjah
TKT_005121,SUB_00690,2026-01-02,App,Network Issue,Low,In Progress,,24,Tier 3,Zone 5,Abu Dhabi
TKT_005122,SUB_04274,2025-12-02,App,Plan Change,Low,Escalated,,72,Tier 3,Zone 4,Abu Dhabi
TKT_005123,SUB_00507,2025-10-31,Call Center,Billing Query,Medium,In Progress,,72,Tier 2,Zone 3,Sharjah
TKT_005124,SUB_03863,2025-12-17,Online Chat,Network Issue,Low,Resolved,2025-12-21,72,Field Ops,Zone 8,Abu Dhabi
TKT_005125,SUB_01587,2025-09-12,Call Center,Network Issue,Medium,Resolved,2025-09-14,24,Tier 2,Zone 4,Abu Dhabi
TKT_005126,SUB_02113,2026-01-04,Call Center,Technical Support,High,Resolved,2026-01-09,48,Tier 2,Zone 6,Dubai
TKT_005127,SUB_03246,2025-12-29,Call Center,Billing Query,Low,Resolved,2025-12-30,48,Tier 2,Zone 1,Abu Dhabi
TKT_005128,SUB_03722,2025-12-04,App,Billing Query,Medium,Escalated,,24,Tier 1,Zone 1,Sharjah
TKT_005129,SUB_00028,2025-12-07,Online Chat,Billing Query,Low,RESOLVED,2025-12-11,48,Field Ops,Zone 8,Dubai
TKT_005130,SUB_01676,2025-12-25,App,Network Issue,Medium,Resolved,2025-12-26,72,Field Ops,Zone 3,Dubai
TKT_005131,SUB_04267,2025-09-20,Call Center,Technical Support,Low,Resolved,2025-09-22,48,Tier 1,Zone 8,Dubai
TKT_005132,SUB_01372,2025-12-06,Online Chat,Billing Query,Low,In Progress,,48,Tier 2,Zone 3,Ajman
TKT_005133,SUB_00289,2025-09-14,Retail Store,Billing Query,Low,In Progress,,48,Field Ops,Zone 3,Fujairah
TKT_005134,SUB_03953,2025-10-06,Online Chat,Plan Change,Low,Resolved,2025-10-07,48,Tier 1,Zone 4,Dubai
TKT_005135,SUB_00537,2025-10-26,Call Center,Plan Change,High,RESOLVED,2025-10-28,24,Field Ops,Zone 1,Abu Dhabi
TKT_005136,SUB_03629,2025-10-17,Retail Store,Network Issue,High,Resolved,2025-10-20,24,Tier 3,Zone 1,Dubai
TKT_005137,SUB_01334,2025-09-24,Call Center,Network Issue,Medium,In Progress,,24,Tier 1,Zone 3,Dubai
TKT_005138,SUB_03592,2026-01-04,Call Center,Plan Change,Medium,Resolved,2026-01-08,24,Tier 3,Zone 2,Abu Dhabi
TKT_005139,SUB_00285,2025-09-07,Call Center,Billing Query,Medium,In Progress,,72,Tier 1,Zone 2,Sharjah
TKT_005140,SUB_02119,2025-09-30,Retail Store,Network Issue,Critical,Open,,48,Tier 2,Zone 2,Sharjah
TKT_005141,SUB_01830,2025-11-20,Retail Store,Plan Change,Medium,Resolved,2025-11-22,24,Tier 2,Zone 2,Abu Dhabi
TKT_005142,SUB_00709,2025-12-10,App,Network Issue,Critical,Resolved,2025-12-10,48,Tier 3,Zone 3,Sharjah
TKT_005143,SUB_01899,2025-11-06,Online Chat,Plan Change,Low,Escalated,,24,Tier 2,Zone 8,Dubai
TKT_005144,SUB_04353,2025-11-21,Call Center,Technical Support,Medium,Resolved,2025-11-21,24,Tier 3,Zone 4,Abu Dhabi
TKT_005145,SUB_03137,2025-12-04,Call Center,Technical Support,Low,In Progress,,48,Tier 3,Zone 2,Sharjah
TKT_005146,SUB_04432,2025-11-06,Call Center,Network Issue,Low,Resolved,2025-11-07,72,Tier 1,Zone 1,Ajman
TKT_005147,SUB_01388,2025-12-27,Call Center,Billing Query,Medium,In Progress,,72,Tier 2,Zone 3,Dubai
TKT_005148,SUB_00304,2025-11-05,Retail Store,Billing Query,Low,Resolved,2025-11-05,48,Tier 1,Zone 1,Abu Dhabi
TKT_005149,SUB_00323,2025-12-07,Call Center,Billing Query,Low,Resolved,2025-12-10,48,Tier 1,Zone 5,Sharjah
TKT_005150,SUB_03633,2025-09-26,Online Chat,Network Issue,Low,Open,,72,Tier 2,Zone 5,Dubai
TKT_005151,SUB_01750,2025-12-04,Call Center,Network Issue,Medium,Resolved,2025-12-08,48,Tier 3,Zone 6,Abu Dhabi
TKT_005152,SUB_00918,2025-12-16,App,Billing Query,High,Resolved,2025-12-17,48,Field Ops,Zone 1,Abu Dhabi
TKT_005153,SUB_01585,2025-12-30,Online Chat,Billing Query,Medium,Resolved,2026-01-02,72,Field Ops,Zone 5,Sharjah
TKT_005154,SUB_03529,2025-12-28,Online Chat,Billing Query,Low,Open,,24,Tier 2,Zone 6,Sharjah
TKT_005155,SUB_03190,2025-09-22,Call Center,Billing Query,Low,Resolved,2025-09-25,72,Tier 3,Zone 4,Dubai
TKT_005156,SUB_01758,2025-10-02,Call Center,Network Issue,Medium,Resolved,2025-10-02,24,Tier 2,Zone 1,Abu Dhabi
TKT_005157,SUB_00680,2025-10-13,Call Center,Network Issue,High,Resolved,2025-10-14,48,Tier 1,Zone 6,Dubai
TKT_005158,SUB_02183,2025-09-16,App,Network Issue,High,In Progress,,48,Field Ops,Zone 5,Dubai
TKT_005159,SUB_01292,2025-12-07,Call Center,Technical Support,Low,Open,,72,Tier 1,Zone 6,Dubai
TKT_005160,SUB_03732,2025-09-16,Call Center,Billing Query,Low,In Progress,,72,Field Ops,Zone 6,Dubai
TKT_005161,SUB_01089,2025-12-21,Retail Store,Technical Support,High,Resolved,2025-12-21,48,Tier 1,Zone 2,Dubai
TKT_005162,SUB_03260,2025-09-27,Online Chat,Billing Query,High,Resolved,2025-09-30,24,Tier 3,Zone 1,Dubai
TKT_005163,SUB_03803,2025-12-14,App,Network Issue,Critical,Resolved,2025-12-17,24,Tier 2,Zone 7,Fujairah
TKT_005164,SUB_03639,2025-09-22,Call Center,Billing Query,High,Open,,48,Tier 1,Zone 2,Dubai
TKT_005165,SUB_04538,2026-01-01,Call Center,Technical Support,High,Resolved,2026-01-04,48,Tier 2,Zone 1,Abu Dhabi
TKT_005166,SUB_01053,2025-11-10,Retail Store,Technical Support,Medium,Resolved,2025-11-11,24,Tier 1,Zone 2,Dubai
TKT_005167,SUB_02772,2025-10-15,App,Network Issue,High,Open,,24,Tier 2,Zone 6,Abu Dhabi
TKT_005168,SUB_02555,2025-10-31,Call Center,Technical Support,High,Resolved,2025-11-03,48,Tier 1,Zone 7,Dubai
TKT_005169,SUB_03171,2025-11-14,Call Center,Complaint,Low,In Progress,,24,Tier 3,Zone 8,Abu Dhabi
TKT_005170,SUB_02390,2026-01-03,Call Center,Billing Query,High,Resolved,2026-01-04,48,Tier 2,Zone 5,Abu Dhabi
TKT_005171,SUB_02128,2025-11-02,Call Center,Network Issue,Medium,Escalated,,24,Tier 1,Zone 5,Fujairah
TKT_005172,SUB_02657,2025-12-23,Call Center,Plan Change,Medium,Resolved,2025-12-27,48,Tier 1,Zone 8,Abu Dhabi
TKT_005173,SUB_04474,2025-10-22,Online Chat,Technical Support,Low,Resolved,2025-10-26,48,Tier 2,Zone 8,Dubai
TKT_005174,SUB_01741,2025-09-22,App,Technical Support,Low,Resolved,2025-09-23,72,Tier 2,Zone 3,Abu Dhabi
TKT_005175,SUB_04199,2025-12-10,Call Center,Network Issue,Low,Resolved,2025-12-13,48,Tier 3,Zone 1,Abu Dhabi
TKT_005176,SUB_00754,2025-10-06,App,Billing Query,Medium,Resolved,2025-10-08,24,Tier 3,Zone 1,Sharjah
TKT_005177,SUB_03700,2025-11-02,App,Network Issue,Medium,Resolved,2025-11-04,24,Tier 2,Zone 2,Dubai
TKT_005178,SUB_04795,2025-09-15,Online Chat,Technical Support,Low,In Progress,,48,Tier 2,Zone 1,Dubai
TKT_005179,SUB_04837,2025-12-30,Online Chat,Technical Support,Medium,Open,,48,Tier 2,Zone 4,Ajman
TKT_005180,SUB_04847,2025-11-14,App,Network Issue,Medium,In Progress,,24,Tier 2,Zone 6,Ajman
TKT_005181,SUB_03973,2025-10-02,Online Chat,Complaint,Low,Resolved,2025-10-06,48,Tier 2,Zone 7,Abu Dhabi
TKT_005182,SUB_02556,2025-12-07,App,Network Issue,Medium,In Progress,,48,Tier 2,Zone 7,Abu Dhabi
TKT_005183,SUB_03157,2025-09-17,App,Billing Query,Medium,Resolved,2025-09-19,24,Tier 1,Zone 1,Sharjah
TKT_005184,SUB_02081,2025-12-10,Call Center,Network Issue,Low,Resolved,2025-12-11,48,Tier 2,Zone 3,Dubai
TKT_005185,SUB_02065,2025-09-11,Online Chat,Network Issue,Low,Resolved,2025-09-14,48,Tier 2,Zone 3,Dubai
TKT_005186,SUB_02698,2025-11-08,App,Technical Support,Medium,Resolved,2025-11-11,48,Tier 2,Zone 4,Abu Dhabi
TKT_005187,SUB_03141,2025-12-20,Call Center,Technical Support,Medium,Resolved,2025-12-21,48,Tier 1,Zone 3,Abu Dhabi
TKT_005188,SUB_02590,2025-10-15,App,Billing Query,Medium,Resolved,2025-10-18,24,Tier 1,Zone 4,Abu Dhabi
TKT_005189,SUB_01188,2025-11-14,App,Network Issue,High,In Progress,,48,Tier 3,Zone 5,Abu Dhabi
TKT_005190,SUB_00872,2025-12-27,Retail Store,Complaint,Medium,Open,,24,Tier 1,Zone 6,Sharjah
TKT_005191,SUB_00637,2025-10-29,Call Center,Network Issue,Low,In Progress,,72,Tier 2,Zone 5,Dubai
TKT_005192,SUB_01340,2025-12-10,Call Center,Technical Support,Medium,Resolved,2025-12-10,48,Tier 2,Zone 5,Sharjah
TKT_005193,SUB_00629,2025-12-07,App,Plan Change,Critical,In Progress,,24,Tier 1,Zone 5,Ajman
TKT_005194,SUB_03406,2025-12-06,Call Center,Technical Support,Medium,Resolved,2025-12-08,24,Tier 2,Zone 6,Sharjah
TKT_005195,SUB_00943,2025-09-07,Online Chat,Technical Support,Critical,Resolved,2025-09-11,72,Tier 1,Zone 5,Sharjah
TKT_005196,SUB_01285,2026-01-02,Online Chat,Technical Support,High,Resolved,2026-01-06,72,Tier 1,Zone 6,Sharjah
TKT_005197,SUB_00807,2025-12-29,Retail Store,Technical Support,Medium,Open,,24,Field Ops,Zone 7,Ajman
TKT_005198,SUB_02535,2025-12-23,Call Center,Network Issue,High,In Progress,,48,Tier 1,Zone 8,Sharjah
TKT_005199,SUB_04479,2025-09-17,Call Center,Billing Query,Medium,In Progress,,48,Field Ops,Zone 5,Dubai
TKT_005200,SUB_00671,2025-11-26,Call Center,Network Issue,Medium,In Progress,,24,Tier 2,Zone 7,Abu Dhabi
TKT_005201,SUB_04086,2025-09-25,Call Center,Billing Query,Medium,In Progress,,72,Tier 1,Zone 2,Dubai
TKT_005202,SUB_00611,2025-10-31,Retail Store,Technical Support,Medium,Resolved,2025-11-04,48,Tier 3,Zone 2,Dubai
TKT_005203,SUB_03931,2025-12-29,Online Chat,Technical Support,High,Resolved,2026-01-02,24,Tier 2,Zone 7,Dubai
TKT_005204,SUB_04310,2025-12-07,Call Center,Complaint,Medium,Resolved,2025-12-09,24,Tier 3,Zone 2,Dubai
TKT_005205,SUB_03925,2025-11-26,Call Center,Complaint,Medium,Open,,24,Tier 2,Zone 2,Dubai
TKT_005206,SUB_04113,2025-09-11,Call Center,Technical Support,Low,In Progress,,72,Field Ops,Zone 6,Ajman
TKT_005207,SUB_02388,2025-10-28,App,Plan Change,Medium,Escalated,,72,Tier 2,Zone 5,Ajman
TKT_005208,SUB_03972,2025-09-20,App,Technical Support,Medium,Resolved,2025-09-21,72,Tier 1,Zone 4,Dubai
TKT_005209,SUB_03677,2025-10-05,Call Center,Technical Support,Low,Resolved,2025-10-07,48,Tier 1,Zone 3,Sharjah
TKT_005210,SUB_04155,2025-12-25,App,Network Issue,Low,Resolved,2025-12-29,48,Tier 1,Zone 1,Dubai
TKT_005211,SUB_04289,2025-11-26,Call Center,Technical Support,Low,In Progress,,72,Field Ops,Zone 5,Abu Dhabi
TKT_005212,SUB_01029,2025-12-28,App,Complaint,Medium,Resolved,2025-12-29,24,Tier 1,Zone 6,Dubai
TKT_005213,SUB_03327,2025-11-29,Call Center,Plan Change,Medium,Resolved,2025-11-30,24,Tier 1,Zone 5,Abu Dhabi
TKT_005214,SUB_00443,2025-09-12,App,Network Issue,Low,Resolved,2025-09-14,24,Tier 2,Zone 1,Sharjah
TKT_005215,SUB_03793,2025-10-22,App,Plan Change,Medium,Resolved,2025-10-26,48,Tier 2,Zone 1,Abu Dhabi
TKT_005216,SUB_04493,2025-09-15,App,Technical Support,Medium,Resolved,2025-09-18,48,Tier 1,Zone 2,Sharjah
TKT_005217,SUB_00581,2025-10-30,Retail Store,Network Issue,Low,In Progress,,72,Tier 2,Zone 8,Dubai
TKT_005218,SUB_02752,2025-12-11,Retail Store,Plan Change,High,In Progress,,48,Tier 1,Zone 6,Abu Dhabi
TKT_005219,SUB_03380,2025-12-14,Online Chat,Technical Support,Low,Resolved,2025-12-18,24,Tier 2,Zone 8,Abu Dhabi
TKT_005220,SUB_04913,2025-09-13,Call Center,Technical Support,Medium,Resolved,2025-09-17,24,Tier 1,Zone 1,Sharjah
TKT_005221,SUB_02716,2025-10-14,Call Center,Technical Support,Medium,Resolved,2025-10-15,48,Tier 1,Zone 6,Abu Dhabi
TKT_005222,SUB_00048,2025-10-26,Online Chat,Billing Query,High,Resolved,2025-10-26,72,Tier 1,Zone 2,Dubai
TKT_005223,SUB_00054,2025-10-17,Call Center,Plan Change,High,Open,,24,Tier 3,Zone 7,Dubai
TKT_005224,SUB_02528,2025-10-04,App,Network Issue,Critical,Resolved,2025-10-08,24,Tier 3,Zone 1,Abu Dhabi
TKT_005225,SUB_02453,2025-09-29,App,Technical Support,Low,Resolved,2025-10-01,48,Tier 1,Zone 6,Abu Dhabi
TKT_005226,SUB_03291,2025-10-03,Online Chat,Billing Query,Low,In Progress,,72,Tier 1,Zone 5,Abu Dhabi
TKT_005227,SUB_03081,2025-09-25,Call Center,Plan Change,Low,Resolved,2025-09-27,24,Tier 1,Zone 4,Sharjah
TKT_005228,SUB_02371,2025-11-04,Call Center,Network Issue,Medium,In Progress,,72,Tier 2,Zone 8,Sharjah
TKT_005229,SUB_01254,2025-12-25,Online Chat,Complaint,Low,Resolved,2025-12-25,48,Tier 2,Zone 4,Abu Dhabi
TKT_005230,SUB_01476,2025-09-25,App,Network Issue,Medium,Open,,48,Tier 1,Zone 6,Dubai
TKT_005231,SUB_04177,2025-10-02,Online Chat,Billing Query,Critical,Resolved,2025-10-06,72,Tier 2,Zone 2,Dubai
TKT_005232,SUB_03908,2025-11-30,Retail Store,Billing Query,Low,Resolved,2025-12-02,48,Tier 1,Zone 6,Fujairah
TKT_005233,SUB_01645,2025-11-21,Call Center,Network Issue,Critical,Resolved,2025-11-25,72,Tier 2,Zone 2,Fujairah
TKT_005234,SUB_00332,2025-12-06,Call Center,Complaint,High,Resolved,2025-12-06,24,Tier 1,Zone 4,Dubai
TKT_005235,SUB_01459,2025-10-01,Call Center,Complaint,Medium,Resolved,2025-10-03,48,Tier 2,Zone 2,Ajman
TKT_005236,SUB_03192,2025-10-18,Call Center,Complaint,High,Open,,48,Tier 2,Zone 7,Sharjah
TKT_005237,SUB_02754,2025-11-21,App,Network Issue,Low,Resolved,2025-11-24,24,Field Ops,Zone 6,Dubai
TKT_005238,SUB_01527,2025-09-17,Retail Store,Technical Support,Medium,Resolved,2025-09-19,72,Field Ops,Zone 1,Sharjah
TKT_005239,SUB_00274,2025-11-05,Call Center,Technical Support,High,Resolved,2025-11-05,48,Tier 2,Zone 5,Ajman
TKT_005240,SUB_00638,2025-11-18,Online Chat,Network Issue,Medium,In Progress,,48,Tier 1,Zone 1,Dubai
TKT_005241,SUB_01404,2025-12-19,App,Technical Support,Low,In Progress,,24,Tier 1,Zone 2,Sharjah
TKT_005242,SUB_00158,2025-11-22,App,Billing Query,Low,Escalated,,48,Tier 3,Zone 6,Abu Dhabi
TKT_005243,SUB_04069,2026-01-04,Call Center,Billing Query,High,Resolved,2026-01-06,24,Tier 1,Zone 8,Ajman
TKT_005244,SUB_02960,2025-11-20,App,Network Issue,Low,In Progress,,24,Tier 2,Zone 2,Sharjah
TKT_005245,SUB_02882,2025-11-12,Call Center,Complaint,Medium,RESOLVED,2025-11-13,24,Tier 2,Zone 3,Dubai
TKT_005246,SUB_02398,2025-12-15,App,Billing Query,Medium,Resolved,2025-12-19,24,Tier 1,Zone 5,Ajman
TKT_005247,SUB_02015,2025-11-04,Call Center,Technical Support,Medium,Resolved,2025-11-07,48,Tier 3,Zone 6,Dubai
TKT_005248,SUB_01684,2025-10-22,App,Plan Change,Critical,Resolved,2025-10-26,48,Tier 3,Zone 3,Abu Dhabi
TKT_005249,SUB_01039,2025-10-25,Call Center,Network Issue,Low,Resolved,2025-10-25,48,Tier 2,Zone 7,Ajman
TKT_005250,SUB_00818,2025-11-22,Online Chat,Billing Query,Low,Resolved,2025-11-22,24,Field Ops,Zone 8,Dubai
TKT_005251,SUB_02250,2025-11-07,Call Center,Plan Change,High,Resolved,2025-11-07,48,Tier 1,Zone 5,Fujairah
TKT_005252,SUB_03185,2025-09-22,Retail Store,Network Issue,Medium,Open,,48,Tier 1,Zone 5,Dubai
TKT_005253,SUB_00950,2025-09-15,Call Center,Billing Query,High,Resolved,2025-09-15,24,Tier 2,Zone 2,Dubai
TKT_005254,SUB_00222,2025-10-06,App,Billing Query,Medium,Open,,48,Tier 1,Zone 7,Sharjah
TKT_005255,SUB_02688,2025-09-15,App,Complaint,Medium,Open,,48,Tier 1,Zone 5,Ajman
TKT_005256,SUB_00445,2025-10-10,Call Center,Technical Support,Low,Resolved,2025-10-11,48,Tier 3,Zone 3,Sharjah
TKT_005257,SUB_04935,2025-12-24,App,Plan Change,Medium,Resolved,2025-12-26,48,Tier 2,Zone 5,Sharjah
TKT_005258,SUB_04798,2025-12-06,Call Center,Billing Query,Medium,Escalated,,48,Tier 1,Zone 3,Sharjah
TKT_005259,SUB_02516,2025-09-12,Call Center,Billing Query,High,Resolved,2025-09-13,24,Tier 2,Zone 6,Abu Dhabi
TKT_005260,SUB_02451,2025-12-11,Online Chat,Billing Query,Low,Resolved,2025-12-11,72,Tier 2,Zone 1,Dubai
TKT_005261,SUB_03443,2025-10-28,Online Chat,Network Issue,Medium,Resolved,2025-10-29,72,Tier 1,Zone 8,Ajman
TKT_005262,SUB_01814,2025-10-12,Call Center,Network Issue,Medium,In Progress,,72,Field Ops,Zone 7,Sharjah
TKT_005263,SUB_04210,2025-12-19,Call Center,Complaint,High,In Progress,,48,Tier 1,Zone 4,Dubai
TKT_005264,SUB_03112,2025-11-17,Online Chat,Technical Support,Low,Resolved,2025-11-21,72,Field Ops,Zone 8,Dubai
TKT_005265,SUB_02060,2025-09-16,App,Network Issue,Low,In Progress,,48,Tier 1,Zone 3,Sharjah
TKT_005266,SUB_03929,2025-10-15,Online Chat,Billing Query,High,Resolved,2025-10-15,24,Tier 1,Zone 2,Dubai
TKT_005267,SUB_01395,2025-09-19,App,Technical Support,Medium,Escalated,,24,Tier 2,Zone 8,Sharjah
TKT_005268,SUB_02123,2025-09-20,Call Center,Billing Query,Low,Resolved,2025-09-24,48,Field Ops,Zone 1,Dubai
TKT_005269,SUB_04644,2025-10-08,App,Billing Query,Medium,Resolved,2025-10-09,24,Tier 3,Zone 5,Dubai
TKT_005270,SUB_03798,2025-11-10,App,Technical Support,Low,Resolved,2025-11-11,48,Tier 2,Zone 7,Dubai
TKT_005271,SUB_03951,2025-10-07,Call Center,Network Issue,Medium,Resolved,2025-10-10,72,Tier 3,Zone 5,Abu Dhabi
TKT_005272,SUB_03143,2025-10-12,Call Center,Technical Support,High,Resolved,2025-10-16,72,Tier 2,Zone 4,AD
TKT_005273,SUB_02030,2025-10-26,Call Center,Technical Support,Low,Resolved,2025-10-30,48,Tier 1,Zone 7,Dubai
TKT_005274,SUB_00584,2025-09-19,Retail Store,Complaint,Medium,Resolved,,24,Tier 1,Zone 6,Abu Dhabi
TKT_005275,SUB_00808,2025-11-24,Call Center,Network Issue,Medium,Resolved,2025-11-24,24,Tier 1,Zone 2,Dubai
TKT_005276,SUB_02182,2025-12-23,App,Plan Change,Medium,Resolved,2025-12-23,48,Tier 1,Zone 8,Fujairah
TKT_005277,SUB_01545,2025-11-14,App,Billing Query,Medium,Resolved,2025-11-17,72,Tier 2,Zone 5,Abu Dhabi
TKT_005278,SUB_03977,2025-12-23,Call Center,Complaint,Low,Resolved,2025-12-27,48,Tier 1,Zone 4,Abu Dhabi
TKT_005279,SUB_01331,2025-11-24,Call Center,Billing Query,High,Resolved,2025-11-27,72,Tier 3,Zone 6,Fujairah
TKT_005280,SUB_02690,2025-11-16,Call Center,Technical Support,Medium,Resolved,2025-11-20,48,Tier 1,Zone 1,Dubai
TKT_005281,SUB_02639,2025-11-25,Call Center,Billing Query,Medium,Escalated,,72,Field Ops,Zone 1,Abu Dhabi
TKT_005282,SUB_04547,2025-09-16,Call Center,Network Issue,Critical,Resolved,2025-09-19,24,Tier 1,Zone 3,Fujairah
TKT_005283,SUB_02109,2025-12-01,Call Center,Network Issue,High,Resolved,2025-12-05,48,Tier 1,Zone 4,Ajman
TKT_005284,SUB_04583,2025-11-18,App,Billing Query,Low,Resolved,2025-11-22,48,Tier 2,Zone 5,Abu Dhabi
TKT_005285,SUB_02004,2025-12-21,App,Network Issue,Medium,Resolved,2025-12-23,72,Tier 1,Zone 8,Dubai
TKT_005286,SUB_00936,2025-10-16,Call Center,Technical Support,Low,Resolved,2025-10-19,48,Tier 1,Zone 1,Sharjah
TKT_005287,SUB_01208,2025-12-01,Call Center,Technical Support,Medium,Resolved,2025-12-04,48,Tier 2,Zone 2,Abu Dhabi
TKT_005288,SUB_00271,2025-11-12,App,Network Issue,Medium,In Progress,,48,Tier 1,Zone 7,Abu Dhabi
TKT_005289,SUB_01953,2025-09-16,Retail Store,Plan Change,Critical,In Progress,,48,Tier 1,Zone 3,Sharjah
TKT_005290,SUB_00999,2025-09-30,Call Center,Billing Query,High,Resolved,2025-09-30,48,Tier 1,Zone 1,Ajman
TKT_005291,SUB_00192,2025-09-14,Retail Store,Complaint,Medium,Resolved,2025-09-14,48,Tier 3,Zone 2,Dubai
TKT_005292,SUB_02758,2025-12-18,Call Center,Billing Query,Low,In Progress,,24,Tier 1,Zone 3,Dubai
TKT_005293,SUB_04483,2025-10-01,Call Center,Network Issue,Critical,In Progress,,72,Tier 1,Zone 5,Dubai
TKT_005294,SUB_04448,2025-10-04,App,Technical Support,Low,Resolved,2025-10-06,72,Tier 1,Zone 6,Ajman
TKT_005295,SUB_02108,2025-11-18,Call Center,Technical Support,Medium,Resolved,2025-11-19,48,Tier 2,Zone 8,Abu Dhabi
TKT_005296,SUB_04369,2025-12-03,Call Center,Technical Support,Low,In Progress,,48,Tier 3,Zone 4,Abu Dhabi
TKT_005297,SUB_01882,2025-09-25,Online Chat,Network Issue,Medium,Resolved,2025-09-25,24,Field Ops,Zone 6,Ajman
TKT_005298,SUB_01007,2025-10-28,Online Chat,Network Issue,High,Resolved,2025-10-28,48,Tier 2,Zone 1,Sharjah
TKT_005299,SUB_04781,2025-12-25,App,Plan Change,High,Resolved,2025-12-27,72,Tier 1,Zone 3,Sharjah
TKT_005300,SUB_00517,2025-12-25,App,Technical Support,Medium,Resolved,2025-12-27,48,Tier 1,Zone 1,Sharjah
TKT_005301,SUB_01399,2025-12-17,Online Chat,Billing Query,Medium,RESOLVED,2025-12-18,72,Tier 3,Zone 2,Sharjah
TKT_005302,SUB_01271,2025-12-21,App,Network Issue,Medium,In Progress,,72,Tier 1,Zone 7,Dubai
TKT_005303,SUB_01013,2025-09-29,Retail Store,Plan Change,Medium,Resolved,2025-09-30,24,Tier 3,Zone 3,Sharjah
TKT_005304,SUB_03415,2025-10-06,App,Plan Change,Medium,Open,,48,Tier 2,Zone 7,Sharjah
TKT_005305,SUB_03186,2025-09-21,Online Chat,Network Issue,Low,Resolved,2025-09-25,24,Tier 3,Zone 1,Dubai
TKT_005306,SUB_01141,2025-10-16,Call Center,Technical Support,High,Resolved,2025-10-16,72,Tier 3,Zone 1,Abu Dhabi
TKT_005307,SUB_04963,2025-11-11,App,Network Issue,Medium,Resolved,2025-11-11,48,Tier 3,Zone 6,Sharjah
TKT_005308,SUB_00768,2025-11-19,App,Complaint,Medium,In Progress,,24,Tier 2,Zone 4,Abu Dhabi
TKT_005309,SUB_04381,2025-12-22,App,Billing Query,Medium,Open,,48,Tier 2,Zone 8,Dubai
TKT_005310,SUB_04620,2025-09-13,Call Center,Technical Support,Low,Resolved,2025-09-13,72,Tier 1,Zone 2,Abu Dhabi
TKT_005311,SUB_00963,2025-11-19,App,Complaint,Medium,In Progress,,72,Tier 2,Zone 5,Dubai
TKT_005312,SUB_04471,2026-01-04,Call Center,Network Issue,Medium,Resolved,2026-01-08,48,Tier 2,Zone 2,Sharjah
TKT_005313,SUB_01824,2025-11-10,App,Network Issue,Medium,Resolved,2025-11-13,72,Tier 3,Zone 4,Dubai
TKT_005314,SUB_03539,2025-12-23,Retail Store,Billing Query,Low,Open,,72,Tier 1,Zone 8,Dubai
TKT_005315,SUB_02875,2025-09-21,App,Billing Query,Low,Resolved,2025-09-25,24,Tier 1,Zone 1,Sharjah
TKT_005316,SUB_02884,2025-10-13,App,Plan Change,Low,Resolved,2025-10-17,24,Tier 3,Zone 5,Dubai
TKT_005317,SUB_01506,2025-10-28,App,Network Issue,Low,Open,,72,Tier 1,Zone 5,Dubai
TKT_005318,SUB_01176,2025-11-30,Online Chat,Billing Query,Medium,Escalated,,24,Tier 1,Zone 3,Ajman
TKT_005319,SUB_03456,2025-12-23,App,Network Issue,Medium,Resolved,2025-12-25,48,Tier 1,Zone 3,Dubai
TKT_005320,SUB_02346,2025-12-04,Online Chat,Billing Query,Critical,In Progress,,24,Tier 3,Zone 4,Abu Dhabi
TKT_005321,SUB_03151,2025-10-18,Call Center,Network Issue,Low,In Progress,,72,Tier 2,Zone 6,Sharjah
TKT_005322,SUB_02334,2025-10-14,App,Network Issue,Critical,RESOLVED,2025-10-16,24,Tier 3,Zone 5,Dubai
