bill_id,subscriber_id,billing_month,bill_amount,payment_status,payment_date,credit_adjustment,adjustment_reason
BILL_011085,SUB_03695,2025-12-01,137.0,Paid,2025-12-07,98.24,Promo Credit
BILL_011086,SUB_03696,2025-10-01,94.5,Paid,2025-10-12,0.0,
BILL_011087,SUB_03696,2025-11-01,78.92,Paid,2025-11-03,0.0,
BILL_011088,SUB_03696,2025-12-01,105.31,Partial,,0.0,
BILL_011089,SUB_03697,2025-10-01,129.96,Paid,2025-10-11,0.0,
BILL_011090,SUB_03697,2025-11-01,158.54,Overdue,,0.0,
BILL_011091,SUB_03697,2025-12-01,129.35,Paid,2025-12-23,0.0,
BILL_011092,SUB_03698,2025-10-01,101.38,Paid,2025-10-06,0.0,
BILL_011093,SUB_03698,2025-11-01,89.13,Overdue,,0.0,
BILL_011094,SUB_03698,2025-12-01,102.84,Paid,2025-12-11,0.0,
BILL_011095,SUB_03699,2025-10-01,376.48,Paid,2025-10-18,0.0,
BILL_011096,SUB_03699,2025-11-01,404.14,Overdue,,0.0,
BILL_011097,SUB_03699,2025-12-01,374.62,Paid,2025-12-02,0.0,
BILL_011098,SUB_03700,2025-10-01,180.14,Paid,2025-10-18,0.0,
BILL_011099,SUB_03700,2025-11-01,160.89,Paid,2025-11-23,0.0,
BILL_011100,SUB_03700,2025-12-01,164.75,Paid,2025-12-08,0.0,
BILL_011101,SUB_03701,2025-10-01,85.4,Paid,2025-10-10,0.0,
BILL_011102,SUB_03701,2025-11-01,97.09,Paid,2025-11-08,0.0,
BILL_011103,SUB_03701,2025-12-01,95.74,Paid,2025-12-27,0.0,
BILL_011104,SUB_03702,2025-10-01,264.81,Paid,2025-10-27,0.0,
BILL_011105,SUB_03702,2025-11-01,246.98,Paid,2025-11-17,0.0,
BILL_011106,SUB_03702,2025-12-01,286.25,Paid,2025-12-13,57.41,Network Issue
BILL_011107,SUB_03703,2025-10-01,185.31,Paid,2025-10-24,0.0,
BILL_011108,SUB_03703,2025-11-01,228.3,Paid,2025-11-29,0.0,
BILL_011109,SUB_03703,2025-12-01,221.75,Partial,,0.0,
BILL_011110,SUB_03704,2025-10-01,74.83,Overdue,,0.0,
BILL_011111,SUB_03704,2025-11-01,61.93,Partial,,0.0,
BILL_011112,SUB_03704,2025-12-01,75.3,Paid,2025-12-31,0.0,
BILL_011113,SUB_03705,2025-10-01,107.55,Paid,2025-10-09,0.0,
BILL_011114,SUB_03705,2025-11-01,139.16,Paid,2025-11-22,0.0,
BILL_011115,SUB_03705,2025-12-01,121.31,Paid,2025-12-26,0.0,
BILL_011116,SUB_03706,2025-10-01,290.02,Partial,,0.0,
BILL_011117,SUB_03706,2025-11-01,271.8,Paid,2025-11-17,0.0,
BILL_011118,SUB_03706,2025-12-01,272.27,Paid,2025-12-19,0.0,
BILL_011119,SUB_03707,2025-10-01,150.98,Partial,,0.0,
BILL_011120,SUB_03707,2025-11-01,121.37,Paid,2025-11-20,0.0,
BILL_011121,SUB_03707,2025-12-01,138.25,Paid,2025-12-02,0.0,
BILL_011122,SUB_03708,2025-10-01,112.0,Pending,,0.0,
BILL_011123,SUB_03708,2025-11-01,78.43,Paid,2025-11-25,0.0,
BILL_011124,SUB_03708,2025-12-01,106.32,Paid,2025-12-28,0.0,
BILL_011125,SUB_03709,2025-10-01,142.97,Paid,2025-10-13,0.0,
BILL_011126,SUB_03709,2025-11-01,127.77,Paid,2025-11-30,0.0,
BILL_011127,SUB_03709,2025-12-01,142.49,Paid,2025-12-22,0.0,
BILL_011128,SUB_03710,2025-10-01,159.84,Paid,2025-10-14,0.0,
BILL_011129,SUB_03710,2025-11-01,145.0,Overdue,,0.0,
BILL_011130,SUB_03710,2025-12-01,151.82,Overdue,,0.0,
BILL_011131,SUB_03711,2025-10-01,143.26,Pending,,87.41,Network Issue
BILL_011132,SUB_03711,2025-11-01,153.02,Paid,2025-11-08,0.0,
BILL_011133,SUB_03711,2025-12-01,121.66,Paid,2025-12-02,0.0,
BILL_011134,SUB_03712,2025-10-01,295.25,Paid,,0.0,
BILL_011135,SUB_03712,2025-11-01,307.6,Paid,2025-11-14,0.0,
BILL_011136,SUB_03712,2025-12-01,299.71,Pending,,0.0,
BILL_011137,SUB_03713,2025-10-01,111.72,Paid,2025-10-02,0.0,
BILL_011138,SUB_03713,2025-11-01,139.8,Overdue,,0.0,
BILL_011139,SUB_03713,2025-12-01,122.65,Paid,2025-12-24,0.0,
BILL_011140,SUB_03714,2025-10-01,136.29,Paid,2025-10-11,0.0,
BILL_011141,SUB_03714,2025-11-01,114.53,Paid,2025-11-19,0.0,
BILL_011142,SUB_03714,2025-12-01,136.48,Paid,2025-12-09,0.0,
BILL_011143,SUB_03715,2025-10-01,67.7,Overdue,,0.0,
BILL_011144,SUB_03715,2025-11-01,85.96,Paid,2025-11-28,62.49,Promo Credit
BILL_011145,SUB_03715,2025-12-01,84.79,Overdue,,0.0,
BILL_011146,SUB_03716,2025-10-01,281.93,Paid,2025-10-19,0.0,
BILL_011147,SUB_03716,2025-11-01,283.42,Paid,2025-11-11,0.0,
BILL_011148,SUB_03716,2025-12-01,255.95,Paid,2025-12-08,0.0,
BILL_011149,SUB_03717,2025-10-01,82.73,Paid,2025-10-16,0.0,
BILL_011150,SUB_03717,2025-11-01,83.41,Partial,,0.0,
BILL_011151,SUB_03717,2025-12-01,84.76,Paid,2025-12-16,0.0,
BILL_011152,SUB_03718,2025-10-01,144.95,Paid,2025-10-05,0.0,
BILL_011153,SUB_03718,2025-11-01,135.65,Paid,2025-11-03,0.0,
BILL_011154,SUB_03718,2025-12-01,160.46,Paid,2025-12-23,0.0,
BILL_011155,SUB_03719,2025-10-01,164.41,Paid,2025-10-12,0.0,
BILL_011156,SUB_03719,2025-11-01,164.12,Paid,2025-11-06,0.0,
BILL_011157,SUB_03719,2025-12-01,133.94,Paid,2025-12-13,0.0,
BILL_011158,SUB_03720,2025-10-01,126.51,Paid,2025-10-03,0.0,
BILL_011159,SUB_03720,2025-11-01,117.0,Paid,2025-11-21,0.0,
BILL_011160,SUB_03720,2025-12-01,90.24,Paid,2025-12-08,0.0,
BILL_011161,SUB_03721,2025-10-01,155.59,Overdue,,66.53,Promo Credit
BILL_011162,SUB_03721,2025-11-01,184.11,Paid,2025-11-09,0.0,
BILL_011163,SUB_03721,2025-12-01,163.15,Partial,,0.0,
BILL_011164,SUB_03722,2025-10-01,222.84,Paid,,0.0,
BILL_011165,SUB_03722,2025-11-01,235.06,Overdue,,0.0,
BILL_011166,SUB_03722,2025-12-01,264.17,Paid,2025-12-26,0.0,
BILL_011167,SUB_03723,2025-10-01,136.19,Pending,,0.0,
BILL_011168,SUB_03723,2025-11-01,136.87,Paid,2025-11-26,0.0,
BILL_011169,SUB_03723,2025-12-01,132.88,Paid,2025-12-07,0.0,
BILL_011170,SUB_03724,2025-10-01,183.29,Paid,2025-10-18,0.0,
BILL_011171,SUB_03724,2025-11-01,154.48,Overdue,,0.0,
BILL_011172,SUB_03724,2025-12-01,155.1,Paid,2025-12-25,0.0,
BILL_011173,SUB_03725,2025-10-01,76.93,Pending,,0.0,
BILL_011174,SUB_03725,2025-11-01,63.09,Paid,2025-11-13,0.0,
BILL_011175,SUB_03725,2025-12-01,83.57,Paid,2025-12-23,0.0,
BILL_011176,SUB_03726,2025-10-01,74.55,Paid,2025-10-03,0.0,
BILL_011177,SUB_03726,2025-11-01,73.26,Paid,2025-11-15,31.83,Goodwill
BILL_011178,SUB_03726,2025-12-01,71.38,Paid,2025-12-11,0.0,
BILL_011179,SUB_03727,2025-10-01,173.19,Paid,2025-10-21,0.0,
BILL_011180,SUB_03727,2025-11-01,197.92,Overdue,,93.34,Network Issue
BILL_011181,SUB_03727,2025-12-01,190.07,Paid,2025-12-08,0.0,
BILL_011182,SUB_03728,2025-10-01,104.78,Pending,,0.0,
BILL_011183,SUB_03728,2025-11-01,99.0,Overdue,,63.42,Goodwill
BILL_011184,SUB_03728,2025-12-01,90.72,Paid,2025-12-27,0.0,
BILL_011185,SUB_03729,2025-10-01,162.25,Paid,2025-10-14,0.0,
BILL_011186,SUB_03729,2025-11-01,146.38,Paid,2025-11-25,0.0,
BILL_011187,SUB_03729,2025-12-01,181.23,Partial,,0.0,
BILL_011188,SUB_03730,2025-10-01,472.56,Overdue,,0.0,
BILL_011189,SUB_03730,2025-11-01,483.33,Paid,2025-11-08,96.45,Goodwill
BILL_011190,SUB_03730,2025-12-01,485.84,Pending,,0.0,
BILL_011191,SUB_03731,2025-10-01,179.9,Paid,2025-10-29,0.0,
BILL_011192,SUB_03731,2025-11-01,168.84,Paid,2025-11-30,0.0,
BILL_011193,SUB_03731,2025-12-01,168.08,Paid,2025-12-02,0.0,
BILL_011194,SUB_03732,2025-10-01,146.22,Paid,2025-10-26,0.0,
BILL_011195,SUB_03732,2025-11-01,153.74,Paid,2025-11-04,0.0,
BILL_011196,SUB_03732,2025-12-01,153.75,Paid,2025-12-28,0.0,
BILL_011197,SUB_03733,2025-10-01,81.71,Paid,2025-10-22,0.0,
BILL_011198,SUB_03733,2025-11-01,100.81,Pending,,0.0,
BILL_011199,SUB_03733,2025-12-01,92.99,Paid,2025-12-14,0.0,
BILL_011200,SUB_03734,2025-10-01,145.33,Paid,2025-10-18,47.91,Network Issue
BILL_011201,SUB_03734,2025-11-01,128.38,Paid,2025-11-22,0.0,
BILL_011202,SUB_03734,2025-12-01,140.47,Paid,2025-12-12,40.03,Promo Credit
BILL_011203,SUB_03735,2025-10-01,394.79,Overdue,,0.0,
BILL_011204,SUB_03735,2025-11-01,441.84,Paid,2025-12-01,0.0,
BILL_011205,SUB_03735,2025-12-01,432.71,Paid,2025-12-19,0.0,
BILL_011206,SUB_03736,2025-10-01,151.19,Paid,2025-10-16,88.11,Billing Error
BILL_011207,SUB_03736,2025-11-01,142.93,Partial,,0.0,
BILL_011208,SUB_03736,2025-12-01,138.76,Paid,2025-12-20,12.45,Billing Error
BILL_011209,SUB_03737,2025-10-01,329.92,Paid,2025-10-29,0.0,
BILL_011210,SUB_03737,2025-11-01,306.99,Paid,2025-11-05,0.0,
BILL_011211,SUB_03737,2025-12-01,346.83,Paid,2025-12-16,0.0,
BILL_011212,SUB_03738,2025-10-01,304.45,Paid,2025-10-04,0.0,
BILL_011213,SUB_03738,2025-11-01,346.91,Paid,2025-11-20,0.0,
BILL_011214,SUB_03738,2025-12-01,337.3,Paid,2025-12-12,0.0,
BILL_011215,SUB_03739,2025-10-01,116.55,Paid,2025-10-17,0.0,
BILL_011216,SUB_03739,2025-11-01,125.36,Overdue,,0.0,
BILL_011217,SUB_03739,2025-12-01,142.63,Paid,2025-12-04,0.0,
BILL_011218,SUB_03740,2025-10-01,177.65,Pending,,0.0,
BILL_011219,SUB_03740,2025-11-01,178.39,Paid,2025-11-22,0.0,
BILL_011220,SUB_03740,2025-12-01,184.53,Paid,2025-12-28,0.0,
BILL_011221,SUB_03741,2025-10-01,286.09,Paid,2025-10-27,0.0,
BILL_011222,SUB_03741,2025-11-01,282.3,Paid,2025-11-11,0.0,
BILL_011223,SUB_03741,2025-12-01,323.87,Paid,2025-12-21,0.0,
BILL_011224,SUB_03742,2025-10-01,339.21,Paid,2025-10-10,0.0,
BILL_011225,SUB_03742,2025-11-01,336.23,Paid,2025-11-12,0.0,
BILL_011226,SUB_03742,2025-12-01,313.71,Overdue,,0.0,
BILL_011227,SUB_03743,2025-10-01,135.59,Paid,2025-10-26,0.0,
BILL_011228,SUB_03743,2025-11-01,136.12,Partial,,0.0,
BILL_011229,SUB_03743,2025-12-01,174.38,Pending,,0.0,
BILL_011230,SUB_03744,2025-10-01,321.48,Paid,2025-10-13,0.0,
BILL_011231,SUB_03744,2025-11-01,305.31,Paid,2025-11-27,0.0,
BILL_011232,SUB_03744,2025-12-01,313.67,Paid,2025-12-11,53.42,Network Issue
BILL_011233,SUB_03745,2025-10-01,317.24,Paid,2025-10-16,0.0,
BILL_011234,SUB_03745,2025-11-01,315.36,Paid,2025-11-03,0.0,
BILL_011235,SUB_03745,2025-12-01,317.63,Paid,2025-12-11,71.34,Goodwill
BILL_011236,SUB_03746,2025-10-01,428.97,Paid,,0.0,
BILL_011237,SUB_03746,2025-11-01,416.0,Pending,,66.1,Billing Error
BILL_011238,SUB_03746,2025-12-01,407.45,Pending,,0.0,
BILL_011239,SUB_03747,2025-10-01,105.0,Paid,2025-10-13,0.0,
BILL_011240,SUB_03747,2025-11-01,110.0,Paid,2025-11-30,0.0,
BILL_011241,SUB_03747,2025-12-01,85.7,Paid,2025-12-05,0.0,
BILL_011242,SUB_03748,2025-10-01,150.57,Overdue,,34.69,Promo Credit
BILL_011243,SUB_03748,2025-11-01,155.75,Overdue,,0.0,
BILL_011244,SUB_03748,2025-12-01,153.58,Paid,2025-12-25,0.0,
BILL_011245,SUB_03749,2025-10-01,122.41,Overdue,,0.0,
BILL_011246,SUB_03749,2025-11-01,112.42,Partial,,0.0,
BILL_011247,SUB_03749,2025-12-01,117.47,Overdue,,28.59,Goodwill
BILL_011248,SUB_03750,2025-10-01,329.59,Paid,2025-10-09,0.0,
BILL_011249,SUB_03750,2025-11-01,326.45,Paid,2025-11-02,0.0,
BILL_011250,SUB_03750,2025-12-01,306.18,Overdue,,0.0,
BILL_011251,SUB_03751,2025-10-01,90.74,Overdue,,0.0,
BILL_011252,SUB_03751,2025-11-01,119.73,Paid,2025-11-12,0.0,
BILL_011253,SUB_03751,2025-12-01,97.01,Paid,2025-12-08,0.0,
BILL_011254,SUB_03752,2025-10-01,262.32,Partial,,72.57,Goodwill
BILL_011255,SUB_03752,2025-11-01,234.8,Paid,2025-11-07,0.0,
BILL_011256,SUB_03752,2025-12-01,226.1,Paid,2025-12-02,0.0,
BILL_011257,SUB_03753,2025-10-01,144.74,Paid,2025-10-07,0.0,
BILL_011258,SUB_03753,2025-11-01,172.02,Overdue,,0.0,
BILL_011259,SUB_03753,2025-12-01,143.11,Paid,2025-12-10,0.0,
BILL_011260,SUB_03754,2025-10-01,152.73,Partial,,0.0,
BILL_011261,SUB_03754,2025-11-01,137.72,Paid,,0.0,
BILL_011262,SUB_03754,2025-12-01,151.91,Paid,2025-12-22,0.0,
BILL_011263,SUB_03755,2025-10-01,267.18,Paid,2025-10-22,0.0,
BILL_011264,SUB_03755,2025-11-01,297.16,Paid,2025-11-09,0.0,
BILL_011265,SUB_03755,2025-12-01,295.49,Paid,2025-12-06,0.0,
BILL_011266,SUB_03756,2025-10-01,408.87,Partial,,0.0,
BILL_011267,SUB_03756,2025-11-01,405.77,Paid,2025-11-13,0.0,
BILL_011268,SUB_03756,2025-12-01,418.81,Overdue,,0.0,
BILL_011269,SUB_03757,2025-10-01,126.64,Partial,,0.0,
BILL_011270,SUB_03757,2025-11-01,148.17,Paid,2025-11-05,0.0,
BILL_011271,SUB_03757,2025-12-01,113.49,Paid,2025-12-26,0.0,
BILL_011272,SUB_03758,2025-10-01,458.88,Partial,,15.09,Promo Credit
BILL_011273,SUB_03758,2025-11-01,436.19,Paid,2025-11-08,0.0,
BILL_011274,SUB_03758,2025-12-01,439.23,Paid,2025-12-19,0.0,
BILL_011275,SUB_03759,2025-10-01,227.94,Overdue,,0.0,
BILL_011276,SUB_03759,2025-11-01,273.65,Paid,2025-11-03,0.0,
BILL_011277,SUB_03759,2025-12-01,275.19,Paid,2025-12-13,0.0,
BILL_011278,SUB_03760,2025-10-01,103.67,Overdue,,0.0,
BILL_011279,SUB_03760,2025-11-01,134.76,Paid,2025-11-25,0.0,
BILL_011280,SUB_03760,2025-12-01,138.0,Paid,2025-12-04,0.0,
BILL_011281,SUB_03761,2025-10-01,152.49,Paid,2025-10-26,0.0,
BILL_011282,SUB_03761,2025-11-01,150.39,Paid,2025-11-06,0.0,
BILL_011283,SUB_03761,2025-12-01,183.11,Paid,2025-12-28,0.0,
BILL_011284,SUB_03762,2025-10-01,116.83,Paid,2025-10-04,0.0,
BILL_011285,SUB_03762,2025-11-01,125.68,Paid,2025-11-06,0.0,
BILL_011286,SUB_03762,2025-12-01,152.54,Paid,2025-12-24,0.0,
BILL_011287,SUB_03763,2025-10-01,363.66,Overdue,,0.0,
BILL_011288,SUB_03763,2025-11-01,372.63,Paid,2025-11-15,0.0,
BILL_011289,SUB_03763,2025-12-01,358.59,Paid,2025-12-18,0.0,
BILL_011290,SUB_03764,2025-10-01,365.07,Overdue,,0.0,
BILL_011291,SUB_03764,2025-11-01,338.5,Partial,,0.0,
BILL_011292,SUB_03764,2025-12-01,354.7,Paid,2025-12-06,0.0,
BILL_011293,SUB_03765,2025-10-01,154.04,Paid,2025-10-13,0.0,
BILL_011294,SUB_03765,2025-11-01,186.48,Paid,2025-11-21,0.0,
BILL_011295,SUB_03765,2025-12-01,154.85,Paid,2025-12-17,0.0,
BILL_011296,SUB_03766,2025-10-01,247.5,Paid,2025-10-12,0.0,
BILL_011297,SUB_03766,2025-11-01,241.62,Paid,2025-11-26,57.08,Network Issue
BILL_011298,SUB_03766,2025-12-01,252.35,Paid,2025-12-13,17.02,Goodwill
BILL_011299,SUB_03767,2025-10-01,147.42,Paid,2025-10-18,0.0,
BILL_011300,SUB_03767,2025-11-01,121.13,Paid,2025-11-28,0.0,
BILL_011301,SUB_03767,2025-12-01,100.62,Paid,2025-12-20,0.0,
BILL_011302,SUB_03768,2025-10-01,209.19,Paid,2025-10-11,0.0,
BILL_011303,SUB_03768,2025-11-01,196.29,Paid,2025-11-13,0.0,
BILL_011304,SUB_03768,2025-12-01,204.03,Paid,2025-12-08,0.0,
BILL_011305,SUB_03769,2025-10-01,142.96,Paid,2025-10-03,0.0,
BILL_011306,SUB_03769,2025-11-01,149.88,Paid,2025-11-10,0.0,
BILL_011307,SUB_03769,2025-12-01,127.25,Paid,2025-12-08,0.0,
BILL_011308,SUB_03770,2025-10-01,125.12,Paid,2025-10-12,0.0,
BILL_011309,SUB_03770,2025-11-01,130.62,Paid,2025-11-20,0.0,
BILL_011310,SUB_03770,2025-12-01,104.19,Paid,2025-12-28,0.0,
BILL_011311,SUB_03771,2025-10-01,119.28,Paid,2025-10-11,95.64,Network Issue
BILL_011312,SUB_03771,2025-11-01,111.62,Paid,2025-11-28,0.0,
BILL_011313,SUB_03771,2025-12-01,124.86,Pending,,0.0,
BILL_011314,SUB_03772,2025-10-01,490.56,Paid,2025-10-22,77.16,Promo Credit
BILL_011315,SUB_03772,2025-11-01,476.19,Paid,2025-11-28,0.0,
BILL_011316,SUB_03772,2025-12-01,458.03,Paid,,0.0,
BILL_011317,SUB_03773,2025-10-01,164.9,Partial,,0.0,
BILL_011318,SUB_03773,2025-11-01,165.1,Paid,2025-11-30,0.0,
BILL_011319,SUB_03773,2025-12-01,142.87,Paid,2025-12-04,69.31,Goodwill
BILL_011320,SUB_03774,2025-10-01,252.75,Paid,2025-10-16,0.0,
BILL_011321,SUB_03774,2025-11-01,227.99,Paid,2025-11-28,0.0,
BILL_011322,SUB_03774,2025-12-01,233.24,Paid,2025-12-26,0.0,
BILL_011323,SUB_03775,2025-10-01,175.72,Paid,2025-10-31,0.0,
BILL_011324,SUB_03775,2025-11-01,171.33,Paid,2025-11-25,0.0,
BILL_011325,SUB_03775,2025-12-01,162.96,Paid,2025-12-19,0.0,
BILL_011326,SUB_03776,2025-10-01,175.64,Paid,2025-10-03,0.0,
BILL_011327,SUB_03776,2025-11-01,175.82,Paid,2025-11-29,0.0,
BILL_011328,SUB_03776,2025-12-01,170.9,Paid,2025-12-23,22.84,Network Issue
BILL_011329,SUB_03777,2025-10-01,121.51,Paid,2025-10-04,0.0,
BILL_011330,SUB_03777,2025-11-01,123.96,Paid,2025-11-20,23.44,Goodwill
BILL_011331,SUB_03777,2025-12-01,107.45,Paid,2025-12-02,0.0,
BILL_011332,SUB_03778,2025-10-01,154.66,Overdue,,0.0,
BILL_011333,SUB_03778,2025-11-01,159.99,Paid,2025-11-21,0.0,
BILL_011334,SUB_03778,2025-12-01,155.96,Partial,,0.0,
BILL_011335,SUB_03779,2025-10-01,269.89,Paid,2025-10-17,0.0,
BILL_011336,SUB_03779,2025-11-01,255.19,Paid,2025-11-27,0.0,
BILL_011337,SUB_03779,2025-12-01,256.11,Partial,,0.0,
BILL_011338,SUB_03780,2025-10-01,119.29,Overdue,,0.0,
BILL_011339,SUB_03780,2025-11-01,90.85,Paid,2025-11-14,13.86,Billing Error
BILL_011340,SUB_03780,2025-12-01,78.07,Paid,2025-12-11,0.0,
BILL_011341,SUB_03781,2025-10-01,84.89,Paid,2025-10-05,0.0,
BILL_011342,SUB_03781,2025-11-01,102.69,Paid,2025-11-18,0.0,
BILL_011343,SUB_03781,2025-12-01,73.68,Partial,,0.0,
BILL_011344,SUB_03782,2025-10-01,123.61,Paid,2025-10-10,0.0,
BILL_011345,SUB_03782,2025-11-01,119.53,Paid,2025-11-12,0.0,
BILL_011346,SUB_03782,2025-12-01,146.39,Paid,2025-12-23,0.0,
BILL_011347,SUB_03783,2025-10-01,405.72,Paid,2025-10-08,0.0,
BILL_011348,SUB_03783,2025-11-01,387.07,Paid,2025-11-06,0.0,
BILL_011349,SUB_03783,2025-12-01,389.58,Paid,2025-12-08,0.0,
BILL_011350,SUB_03784,2025-10-01,116.4,Overdue,,15.86,Network Issue
BILL_011351,SUB_03784,2025-11-01,133.11,Paid,2025-11-29,0.0,
BILL_011352,SUB_03784,2025-12-01,125.55,Pending,,0.0,
BILL_011353,SUB_03785,2025-10-01,158.95,Paid,2025-10-21,0.0,
BILL_011354,SUB_03785,2025-11-01,159.13,Pending,,0.0,
BILL_011355,SUB_03785,2025-12-01,149.41,Partial,,0.0,
BILL_011356,SUB_03786,2025-10-01,96.47,Paid,2025-10-25,0.0,
BILL_011357,SUB_03786,2025-11-01,104.67,Overdue,,0.0,
BILL_011358,SUB_03786,2025-12-01,101.85,Overdue,,0.0,
BILL_011359,SUB_03787,2025-10-01,173.02,Overdue,,0.0,
BILL_011360,SUB_03787,2025-11-01,163.53,Paid,2025-11-13,0.0,
BILL_011361,SUB_03787,2025-12-01,172.16,Paid,2025-12-03,0.0,
BILL_011362,SUB_03788,2025-10-01,357.98,Paid,2025-10-14,0.0,
BILL_011363,SUB_03788,2025-11-01,361.55,Partial,,0.0,
BILL_011364,SUB_03788,2025-12-01,355.95,Paid,2025-12-24,0.0,
BILL_011365,SUB_03789,2025-10-01,143.56,Paid,2025-10-02,0.0,
BILL_011366,SUB_03789,2025-11-01,156.1,Partial,,0.0,
BILL_011367,SUB_03789,2025-12-01,158.3,Paid,2025-12-17,0.0,
BILL_011368,SUB_03790,2025-10-01,231.52,Paid,2025-10-23,0.0,
BILL_011369,SUB_03790,2025-11-01,210.93,Paid,2025-11-17,0.0,
BILL_011370,SUB_03790,2025-12-01,249.62,Paid,2025-12-15,0.0,
BILL_011371,SUB_03791,2025-10-01,140.6,Paid,2025-10-09,0.0,
BILL_011372,SUB_03791,2025-11-01,129.42,Paid,2025-11-06,0.0,
BILL_011373,SUB_03791,2025-12-01,154.0,Pending,,0.0,
BILL_011374,SUB_03792,2025-10-01,142.28,Paid,2025-10-19,0.0,
BILL_011375,SUB_03792,2025-11-01,165.76,Paid,2025-11-06,0.0,
BILL_011376,SUB_03792,2025-12-01,171.6,Overdue,,0.0,
BILL_011377,SUB_03793,2025-10-01,116.51,Paid,2025-10-14,0.0,
BILL_011378,SUB_03793,2025-11-01,87.66,Paid,2025-11-03,0.0,
BILL_011379,SUB_03793,2025-12-01,118.31,Paid,2025-12-14,0.0,
BILL_011380,SUB_03794,2025-10-01,156.31,Paid,2025-10-05,0.0,
BILL_011381,SUB_03794,2025-11-01,134.72,Pending,,0.0,
BILL_011382,SUB_03794,2025-12-01,142.98,Pending,,0.0,
BILL_011383,SUB_03795,2025-10-01,281.54,Paid,2025-10-03,60.06,Billing Error
BILL_011384,SUB_03795,2025-11-01,241.18,Paid,2025-11-24,0.0,
BILL_011385,SUB_03795,2025-12-01,278.03,Overdue,,0.0,
BILL_011386,SUB_03796,2025-10-01,153.94,Paid,2025-10-26,0.0,
BILL_011387,SUB_03796,2025-11-01,149.14,Paid,2025-12-01,0.0,
BILL_011388,SUB_03796,2025-12-01,179.86,Paid,2025-12-05,0.0,
BILL_011389,SUB_03797,2025-10-01,131.17,Paid,2025-10-21,0.0,
BILL_011390,SUB_03797,2025-11-01,135.87,Paid,2025-11-18,0.0,
BILL_011391,SUB_03797,2025-12-01,96.86,Paid,2025-12-29,0.0,
BILL_011392,SUB_03798,2025-10-01,115.08,Paid,2025-10-24,0.0,
BILL_011393,SUB_03798,2025-11-01,110.87,Paid,2025-11-14,0.0,
BILL_011394,SUB_03798,2025-12-01,86.65,Paid,,0.0,
BILL_011395,SUB_03799,2025-10-01,81.06,Paid,2025-10-28,0.0,
BILL_011396,SUB_03799,2025-11-01,112.94,Overdue,,0.0,
BILL_011397,SUB_03799,2025-12-01,114.63,Paid,2025-12-16,0.0,
BILL_011398,SUB_03800,2025-10-01,135.23,Paid,2025-10-21,86.4,Goodwill
BILL_011399,SUB_03800,2025-11-01,170.19,Paid,2025-11-26,0.0,
BILL_011400,SUB_03800,2025-12-01,168.74,Paid,2025-12-24,0.0,
BILL_011401,SUB_03801,2025-10-01,128.03,Overdue,,0.0,
BILL_011402,SUB_03801,2025-11-01,80.72,Paid,2025-11-30,0.0,
BILL_011403,SUB_03801,2025-12-01,126.27,Paid,2025-12-02,0.0,
BILL_011404,SUB_03802,2025-10-01,224.43,Paid,2025-10-28,0.0,
BILL_011405,SUB_03802,2025-11-01,245.75,Paid,2025-11-16,0.0,
BILL_011406,SUB_03802,2025-12-01,256.82,Pending,,0.0,
BILL_011407,SUB_03803,2025-10-01,172.22,Paid,2025-10-21,0.0,
BILL_011408,SUB_03803,2025-11-01,128.81,Paid,2025-11-05,0.0,
BILL_011409,SUB_03803,2025-12-01,166.37,Overdue,,0.0,
BILL_011410,SUB_03804,2025-10-01,182.04,Paid,2025-10-08,0.0,
BILL_011411,SUB_03804,2025-11-01,182.81,Paid,2025-11-07,0.0,
BILL_011412,SUB_03804,2025-12-01,181.39,Overdue,,0.0,
BILL_011413,SUB_03805,2025-10-01,99.24,Paid,2025-10-04,0.0,
BILL_011414,SUB_03805,2025-11-01,104.93,Paid,2025-11-04,0.0,
BILL_011415,SUB_03805,2025-12-01,93.23,Paid,2025-12-17,0.0,
BILL_011416,SUB_03806,2025-10-01,150.32,Overdue,,0.0,
BILL_011417,SUB_03806,2025-11-01,156.76,Paid,2025-11-24,67.77,Goodwill
BILL_011418,SUB_03806,2025-12-01,132.31,Paid,2025-12-21,0.0,
BILL_011419,SUB_03807,2025-10-01,389.71,Overdue,,0.0,
BILL_011420,SUB_03807,2025-11-01,419.85,Paid,2025-11-20,0.0,
BILL_011421,SUB_03807,2025-12-01,400.27,Overdue,,0.0,
BILL_011422,SUB_03808,2025-10-01,347.05,Overdue,,74.51,Network Issue
BILL_011423,SUB_03808,2025-11-01,324.04,Overdue,,0.0,
BILL_011424,SUB_03808,2025-12-01,329.36,Partial,,0.0,
BILL_011425,SUB_03809,2025-10-01,170.53,Paid,2025-10-04,0.0,
BILL_011426,SUB_03809,2025-11-01,178.19,Paid,2025-11-30,10.79,Promo Credit
BILL_011427,SUB_03809,2025-12-01,168.14,Pending,,0.0,
BILL_011428,SUB_03810,2025-10-01,300.68,Paid,2025-10-15,0.0,
BILL_011429,SUB_03810,2025-11-01,311.37,Overdue,,0.0,
BILL_011430,SUB_03810,2025-12-01,322.68,Paid,2025-12-05,51.99,Network Issue
BILL_011431,SUB_03811,2025-10-01,103.61,Paid,2025-10-19,0.0,
BILL_011432,SUB_03811,2025-11-01,65.21,Paid,2025-11-23,35.4,Network Issue
BILL_011433,SUB_03811,2025-12-01,86.95,Paid,2025-12-29,0.0,
