usage_id,subscriber_id,usage_date,data_usage_gb,voice_minutes,sms_count,roaming_charges,addon_charges
USG_049244,SUB_02943,2025-11-28,15.05,168,99,8.76,0.36
USG_049245,SUB_04401,2025-12-04,3.44,143,12,8.15,57.24
USG_049246,SUB_01299,2025-12-20,4.89,1,53,23.96,17.14
USG_049247,SUB_04704,2025-11-08,6.81,182,65,18.69,2.39
USG_049248,SUB_02647,2025-10-22,11.03,265,96,3.14,4.1
USG_049249,SUB_01299,2025-11-13,24.18,390,29,14.99,5.95
USG_049250,SUB_01073,2025-10-12,4.07,194,18,1.4,4.38
USG_049251,SUB_01371,2025-10-18,9.42,354,68,38.94,3.18
USG_049252,SUB_02852,2025-09-13,13.17,149,14,2.45,7.07
USG_049253,SUB_04169,2025-11-20,11.75,392,9,34.28,7.26
USG_049254,SUB_03376,2025-09-15,15.67,57,97,18.43,15.2
USG_049255,SUB_01701,2025-10-28,12.02,258,71,37.17,0.75
USG_049256,SUB_02796,2025-09-07,,93,98,38.99,0.92
USG_049257,SUB_01088,2025-11-10,5.39,59,22,17.18,15.43
USG_049258,SUB_00281,2025-10-19,6.31,299,45,21.31,63.9
USG_049259,SUB_00855,2025-10-11,10.94,87,46,0.74,16.31
USG_049260,SUB_04487,2025-09-13,13.85,139,80,12.89,18.14
USG_049261,SUB_00793,2025-10-08,15.37,153,37,1.74,13.87
USG_049262,SUB_00472,2025-09-24,9.99,217,85,19.83,31.18
USG_049263,SUB_03374,2025-09-23,12.2,11,34,48.85,5.62
USG_049264,SUB_02155,2025-11-09,4.96,46,92,38.42,0.74
USG_049265,SUB_02041,2025-12-24,1.9,388,36,20.06,4.03
USG_049266,SUB_01326,2025-12-25,12.94,275,72,4.47,20.13
USG_049267,SUB_01622,2026-01-03,11.86,16,65,7.42,0.33
USG_049268,SUB_00215,2025-09-12,13.47,131,74,8.7,1.49
USG_049269,SUB_00708,2025-10-15,3.16,381,58,2.55,4.91
USG_049270,SUB_00232,2025-11-21,24.46,186,25,2.41,4.35
USG_049271,SUB_00793,2025-10-15,8.85,119,30,40.33,2.0
USG_049272,SUB_03279,2025-09-13,5.4,192,50,1.44,36.62
USG_049273,SUB_02610,2025-10-31,1.08,207,5,26.88,9.07
USG_049274,SUB_03156,2025-10-12,17.26,173,99,4.89,29.41
USG_049275,SUB_03861,2025-12-27,16.58,77,96,42.04,21.22
USG_049276,SUB_02223,2026-01-04,8.81,118,53,23.13,10.0
USG_049277,SUB_01571,2025-12-08,9.76,372,73,0.27,0.71
USG_049278,SUB_04795,2025-09-24,6.84,111,68,14.7,25.93
USG_049279,SUB_03671,2025-09-27,11.53,391,21,8.76,8.27
USG_049280,SUB_03111,2025-09-11,12.67,439,47,20.64,12.44
USG_049281,SUB_03570,2025-09-08,12.07,93,45,47.5,4.63
USG_049282,SUB_01392,2025-12-23,15.83,405,68,31.13,10.78
USG_049283,SUB_01321,2025-09-14,15.44,77,71,2.35,32.97
USG_049284,SUB_02050,2025-12-14,5.22,319,33,6.69,32.34
USG_049285,SUB_01542,2025-10-31,15.05,383,97,5.03,6.41
USG_049286,SUB_03428,2025-11-16,21.46,495,24,16.84,6.83
USG_049287,SUB_02497,2025-12-30,8.99,15,42,31.78,11.88
USG_049288,SUB_03939,2025-10-06,19.66,243,68,22.54,2.0
USG_049289,SUB_01111,2025-11-25,2.94,158,2,20.42,3.6
USG_049290,SUB_02275,2025-11-21,4.54,269,54,25.37,12.77
USG_049291,SUB_00618,2025-10-31,9.12,258,14,40.52,10.34
USG_049292,SUB_00436,2025-11-23,6.88,273,49,35.76,12.13
USG_049293,SUB_00085,2025-10-12,27.51,355,66,2.93,20.78
USG_049294,SUB_04379,2025-12-18,18.44,392,54,7.04,1.23
USG_049295,SUB_03441,2025-12-16,3.96,142,84,32.24,4.84
USG_049296,SUB_03943,2025-11-01,7.53,222,40,38.64,3.74
USG_049297,SUB_02158,2025-11-18,4.78,395,25,19.7,34.53
USG_049298,SUB_02225,2025-10-23,5.91,82,31,15.2,9.92
USG_049299,SUB_03140,2025-11-12,3.85,186,61,22.26,1.69
USG_049300,SUB_04474,2025-12-07,11.03,51,20,29.38,21.67
USG_049301,SUB_04000,2025-09-22,0.79,331,19,2.86,2.13
USG_049302,SUB_01419,2025-09-27,11.55,341,62,30.5,36.04
USG_049303,SUB_00450,2025-12-28,8.88,2,15,16.64,6.8
USG_049304,SUB_00080,2025-09-19,21.05,292,17,31.19,52.41
USG_049305,SUB_03019,2025-11-28,1.46,326,28,3.71,36.44
USG_049306,SUB_04092,2025-12-12,12.33,173,56,32.81,1.98
USG_049307,SUB_00004,2025-10-07,9.48,248,84,20.84,13.98
USG_049308,SUB_03953,2025-12-07,21.44,375,26,7.09,2.81
USG_049309,SUB_01735,2025-11-22,9.25,118,23,1.62,18.74
USG_049310,SUB_02252,2025-10-24,1.77,390,87,2.65,5.48
USG_049311,SUB_02641,2025-09-11,12.99,37,77,7.64,20.56
USG_049312,SUB_00938,2025-09-29,5.86,80,60,16.55,0.05
USG_049313,SUB_04986,2025-11-30,0.73,486,12,12.12,19.67
USG_049314,SUB_01219,2026-01-03,9.68,294,54,66.91,29.79
USG_049315,SUB_03829,2025-12-30,14.45,382,60,3.2,12.47
USG_049316,SUB_01500,2025-12-23,17.8,443,82,9.05,5.06
USG_049317,SUB_01295,2025-12-08,3.66,470,1,11.45,18.39
USG_049318,SUB_03379,2025-10-05,9.8,61,1,17.18,0.67
USG_049319,SUB_01701,2025-10-18,10.39,403,25,0.66,14.43
USG_049320,SUB_00854,2025-12-08,14.65,253,15,42.21,4.7
USG_049321,SUB_04528,2025-12-14,17.11,270,4,11.3,40.36
USG_049322,SUB_00886,2025-11-21,6.69,270,18,13.84,41.59
USG_049323,SUB_04504,2025-09-09,0.64,447,40,23.77,5.48
USG_049324,SUB_02545,2025-12-27,28.07,126,84,1.06,10.13
USG_049325,SUB_04209,2025-10-01,13.12,481,58,29.56,19.62
USG_049326,SUB_02652,2025-12-29,2.38,346,63,10.55,19.31
USG_049327,SUB_03874,2025-10-19,17.83,112,9,36.93,56.02
USG_049328,SUB_04837,2025-09-26,5.57,270,35,0.07,4.2
USG_049329,SUB_02824,2025-12-22,9.1,228,94,3.62,15.54
USG_049330,SUB_02156,2025-11-22,18.4,129,31,14.11,3.48
USG_049331,SUB_04648,2025-10-05,1.91,42,46,13.75,0.53
USG_049332,SUB_02076,2025-12-11,9.33,320,18,12.88,29.02
USG_049333,SUB_02366,2025-09-17,14.9,207,55,2.96,9.69
USG_049334,SUB_01696,2025-10-09,10.78,351,32,2.99,17.36
USG_049335,SUB_00301,2025-12-09,8.03,146,43,2.56,8.85
USG_049336,SUB_03945,2025-12-10,6.36,5,81,87.54,37.26
USG_049337,SUB_04250,2025-11-05,1.98,344,32,3.64,15.02
USG_049338,SUB_04149,2025-09-30,5.34,445,9,72.54,31.77
USG_049339,SUB_03776,2025-11-07,4.65,264,63,2.3,16.96
USG_049340,SUB_03992,2025-11-12,12.58,371,29,72.91,17.6
USG_049341,SUB_03604,2025-09-10,4.73,25,44,106.67,23.91
USG_049342,SUB_02441,2026-01-01,12.57,241,45,23.77,5.25
USG_049343,SUB_00860,2025-09-28,13.47,411,42,11.32,12.79
USG_049344,SUB_00275,2025-11-09,14.82,188,87,48.27,36.41
USG_049345,SUB_00074,2025-11-11,9.83,97,48,2.15,37.57
USG_049346,SUB_00332,2026-01-04,1.85,145,77,44.26,1.36
USG_049347,SUB_04575,2025-12-03,7.59,408,17,7.87,8.09
USG_049348,SUB_00546,2025-11-17,13.67,366,77,10.56,1.14
USG_049349,SUB_03658,2025-10-27,16.17,419,51,18.53,24.04
USG_049350,SUB_02270,2025-12-28,7.23,384,99,6.26,8.79
USG_049351,SUB_02679,2025-11-17,11.38,39,1,7.2,6.17
USG_049352,SUB_01361,2025-12-25,11.55,221,83,8.7,10.0
USG_049353,SUB_01909,2025-10-06,7.81,4,2,4.51,3.73
USG_049354,SUB_00126,2026-01-02,14.48,246,87,0.84,21.48
USG_049355,SUB_03888,2025-09-28,6.31,49,71,60.96,6.0
USG_049356,SUB_03574,2025-12-25,11.19,87,97,24.36,4.84
USG_049357,SUB_01286,2025-10-27,9.05,353,44,5.05,6.84
USG_049358,SUB_01801,2025-10-08,2.0,370,42,24.83,5.74
USG_049359,SUB_02470,2025-12-25,15.42,391,29,37.17,38.29
USG_049360,SUB_02131,2025-11-15,2.18,82,14,29.05,1.85
USG_049361,SUB_04015,2026-01-02,9.42,264,13,24.16,32.5
USG_049362,SUB_04476,2025-09-10,15.99,278,71,30.49,0.15
USG_049363,SUB_02150,2025-10-29,5.57,388,36,9.33,41.51
USG_049364,SUB_02914,2025-09-24,7.66,316,34,11.16,34.82
USG_049365,SUB_03912,2025-12-01,5.72,412,29,5.95,55.35
USG_049366,SUB_01932,2025-09-29,28.05,40,33,8.14,9.95
USG_049367,SUB_01149,2025-11-05,10.1,149,74,17.68,13.71
USG_049368,SUB_04872,2025-10-06,5.16,500,92,64.23,2.12
USG_049369,SUB_00404,2025-10-18,4.72,130,73,2.51,14.68
USG_049370,SUB_04653,2025-10-16,4.77,59,0,5.76,12.76
USG_049371,SUB_01555,2025-11-24,4.63,253,95,29.63,9.25
USG_049372,SUB_01245,2025-10-24,17.35,264,60,14.76,4.61
USG_049373,SUB_01236,2025-12-09,3.72,479,98,55.79,5.27
USG_049374,SUB_00017,2025-11-08,19.75,340,94,9.68,1.57
USG_049375,SUB_03979,2025-12-04,5.91,222,83,25.37,0.65
USG_049376,SUB_02643,2025-11-21,15.8,269,61,3.31,3.63
USG_049377,SUB_01403,2025-11-19,8.25,202,2,4.25,7.97
USG_049378,SUB_01135,2025-11-17,2.52,228,7,41.13,6.61
USG_049379,SUB_00027,2025-11-24,5.28,301,79,28.32,1.27
USG_049380,SUB_01216,2025-12-11,17.51,104,46,30.43,23.81
USG_049381,SUB_01922,2025-10-11,13.92,358,20,34.9,6.71
USG_049382,SUB_01171,2025-11-03,3.52,463,54,2.67,25.92
USG_049383,SUB_03070,2025-12-30,22.81,64,77,12.53,12.48
USG_049384,SUB_02287,2025-10-04,13.4,42,59,40.37,9.84
USG_049385,SUB_01664,2026-01-02,16.01,452,81,2.81,5.96
USG_049386,SUB_02746,2025-11-06,11.6,18,62,3.46,49.99
USG_049387,SUB_02203,2025-11-03,17.35,489,16,34.97,5.33
USG_049388,SUB_04670,2025-12-16,5.51,481,30,35.58,22.15
USG_049389,SUB_03231,2025-11-30,10.24,17,85,17.71,5.0
USG_049390,SUB_00520,2025-11-25,44.04,368,54,0.08,25.25
USG_049391,SUB_04896,2025-11-01,9.73,297,37,35.44,30.16
USG_049392,SUB_02371,2025-09-20,20.59,217,23,37.36,7.3
USG_049393,SUB_02838,2025-09-11,16.47,127,14,79.32,11.77
USG_049394,SUB_00173,2025-10-22,9.89,437,74,20.46,15.2
USG_049395,SUB_02256,2025-09-22,5.59,168,59,11.05,2.79
USG_049396,SUB_03387,2025-10-02,6.89,53,39,0.93,3.98
USG_049397,SUB_03878,2025-12-20,10.33,96,3,27.05,5.96
USG_049398,SUB_02612,2025-10-22,10.06,310,50,34.25,7.55
USG_049399,SUB_03134,2025-09-21,18.55,197,2,2.95,5.53
USG_049400,SUB_03019,2025-12-29,2.47,185,3,5.44,26.57
USG_049401,SUB_03181,2025-10-23,7.38,349,3,8.19,7.44
USG_049402,SUB_02174,2025-10-08,15.9,170,11,2.67,30.89
USG_049403,SUB_00559,2025-12-13,7.79,264,26,40.79,9.23
USG_049404,SUB_03569,2025-11-11,11.29,361,51,5.85,5.27
USG_049405,SUB_03211,2025-09-12,17.49,148,85,13.98,8.61
USG_049406,SUB_03048,2025-12-13,10.96,9,2,11.23,16.07
USG_049407,SUB_01192,2025-11-17,6.14,55,72,1.91,4.52
USG_049408,SUB_01475,2025-12-12,41.74,284,17,14.08,9.69
USG_049409,SUB_03212,2025-09-28,3.87,335,18,5.08,17.35
USG_049410,SUB_03631,2025-11-15,23.9,386,31,16.27,20.16
USG_049411,SUB_04767,2025-09-25,2.74,421,71,4.91,8.48
USG_049412,SUB_01439,2025-11-27,12.58,323,85,21.83,7.31
USG_049413,SUB_00232,2025-09-08,17.65,5,51,17.87,3.46
USG_049414,SUB_00953,2025-10-17,11.71,179,49,32.04,5.39
USG_049415,SUB_03601,2025-10-15,19.54,85,35,23.2,4.62
USG_049416,SUB_03229,2025-10-17,2.16,393,67,12.01,19.78
USG_049417,SUB_03441,2025-09-15,29.14,305,57,25.97,37.13
USG_049418,SUB_00924,2025-09-27,29.98,445,30,14.79,33.94
USG_049419,SUB_04270,2025-11-18,14.19,204,13,98.13,19.41
USG_049420,SUB_00661,2025-12-13,16.06,74,37,79.0,1.48
USG_049421,SUB_02462,2025-09-28,4.83,339,99,1.22,2.5
USG_049422,SUB_04207,2025-09-23,6.34,330,92,7.82,45.7
USG_049423,SUB_00171,2025-09-29,1.97,223,12,0.68,12.32
USG_049424,SUB_04918,2025-10-28,17.81,224,30,34.78,24.37
USG_049425,SUB_04868,2025-10-08,17.64,203,98,14.87,12.67
USG_049426,SUB_03295,2025-10-29,3.66,22,47,44.87,10.84
USG_049427,SUB_02364,2025-10-01,15.35,266,98,6.64,4.73
USG_049428,SUB_04341,2025-12-23,13.14,299,35,14.8,3.65
USG_049429,SUB_01361,2025-10-09,5.77,162,21,23.51,36.66
USG_049430,SUB_02886,2025-10-14,14.78,314,83,5.47,8.56
USG_049431,SUB_01918,2025-09-09,2.11,327,41,16.54,2.13
USG_049432,SUB_04392,2025-12-26,4.73,149,92,9.01,23.76
USG_049433,SUB_04433,2025-12-15,20.84,436,8,1.6,13.69
USG_049434,SUB_00726,2025-10-05,12.54,82,26,29.93,23.39
USG_049435,SUB_02426,2025-11-03,9.29,46,45,11.07,3.9
USG_049436,SUB_00505,2025-10-07,12.3,188,59,35.85,21.93
USG_049437,SUB_04998,2025-11-22,19.35,173,29,11.91,22.4
USG_049438,SUB_02605,2025-11-23,10.32,356,38,1.97,20.83
USG_049439,SUB_02484,2025-12-09,33.0,495,43,12.37,0.05
USG_049440,SUB_02887,2025-11-29,4.36,186,77,1.23,67.55
USG_049441,SUB_01776,2025-12-18,7.25,64,70,22.93,14.12
USG_049442,SUB_02244,2025-11-26,1.35,55,92,6.93,9.63
USG_049443,SUB_00685,2025-10-18,4.85,356,80,2.39,9.88
USG_049444,SUB_03060,2025-12-11,9.34,416,13,10.75,1.73
USG_049445,SUB_04096,2025-12-15,3.97,163,39,31.91,0.65
USG_049446,SUB_02401,2025-11-06,5.26,415,30,21.71,4.02
USG_049447,SUB_04362,2025-10-25,15.77,456,46,0.89,0.44
USG_049448,SUB_00870,2025-10-01,9.17,45,73,31.53,53.75
USG_049449,SUB_03021,2025-10-07,4.72,100,51,2.01,10.68
USG_049450,SUB_02047,2025-10-25,6.11,173,18,12.72,4.79
USG_049451,SUB_02544,2025-12-01,2.77,0,30,25.73,76.39
USG_049452,SUB_00805,2025-10-17,11.94,436,34,38.81,11.25
USG_049453,SUB_04291,2025-10-28,8.38,44,18,42.16,0.22
USG_049454,SUB_03698,2025-11-11,10.32,5,45,33.79,9.18
USG_049455,SUB_04493,2025-11-26,19.43,156,30,10.4,9.02
USG_049456,SUB_04499,2025-11-19,2.97,361,12,5.95,24.0
USG_049457,SUB_02994,2025-12-21,5.42,105,17,11.01,2.14
USG_049458,SUB_00206,2025-09-27,8.83,189,80,30.2,7.07
USG_049459,SUB_04301,2025-10-19,10.56,216,97,4.04,28.81
USG_049460,SUB_00478,2025-12-05,1.76,404,3,23.76,29.16
USG_049461,SUB_03377,2025-09-13,13.41,52,7,3.89,0.99
USG_049462,SUB_04358,2025-09-21,2.69,149,87,12.75,9.4
USG_049463,SUB_01691,2025-10-20,9.21,156,61,47.14,22.88
USG_049464,SUB_00415,2025-11-17,10.17,487,30,67.84,18.29
USG_049465,SUB_01402,2025-10-31,6.9,496,35,36.8,0.07
USG_049466,SUB_00988,2025-12-26,13.72,113,59,39.58,3.04
USG_049467,SUB_01631,2025-10-10,12.54,260,97,40.38,1.28
USG_049468,SUB_02930,2026-01-01,39.81,72,86,7.29,37.32
USG_049469,SUB_01542,2025-10-28,9.19,68,27,10.1,8.33
USG_049470,SUB_01363,2025-09-25,5.73,408,72,4.32,12.54
USG_049471,SUB_00234,2025-11-30,3.06,284,52,19.6,27.56
USG_049472,SUB_02816,2026-01-03,3.53,358,12,29.66,6.52
USG_049473,SUB_03125,2025-11-17,39.1,378,64,5.13,24.95
USG_049474,SUB_02848,2025-11-24,28.12,484,8,6.09,19.81
USG_049475,SUB_04728,2025-11-10,6.67,428,93,71.2,2.97
USG_049476,SUB_00909,2025-12-28,10.03,201,25,23.99,2.65
USG_049477,SUB_01249,2025-10-22,6.81,392,76,11.17,3.87
USG_049478,SUB_01414,2025-12-15,16.64,37,18,0.77,7.28
USG_049479,SUB_03454,2025-12-19,7.23,134,56,1.86,1.19
USG_049480,SUB_00468,2025-09-07,12.16,142,93,26.43,16.05
USG_049481,SUB_03679,2025-10-01,5.29,49,81,12.6,10.09
USG_049482,SUB_02578,2025-09-25,5.34,131,4,61.48,13.6
USG_049483,SUB_03172,2025-09-23,11.7,326,9,11.73,32.36
USG_049484,SUB_04643,2025-10-13,3.24,28,79,98.81,55.18
USG_049485,SUB_00509,2025-11-20,7.85,49,91,11.03,12.95
USG_049486,SUB_04440,2025-10-13,31.02,406,75,70.75,14.37
USG_049487,SUB_04200,2025-12-06,1.97,403,19,43.53,9.9
USG_049488,SUB_04402,2025-09-18,,135,11,153.96,1.56
USG_049489,SUB_02200,2025-12-25,24.63,224,13,30.34,16.96
USG_049490,SUB_04807,2025-09-09,7.2,362,10,29.01,5.17
USG_049491,SUB_01760,2025-11-23,,46,100,37.73,16.49
USG_049492,SUB_03125,2025-10-17,5.59,145,6,10.19,21.03
USG_049493,SUB_02405,2025-09-28,7.54,455,19,5.5,17.72
USG_049494,SUB_03642,2025-12-14,6.61,139,69,7.03,0.13
USG_049495,SUB_01213,2025-12-09,8.17,31,53,2.02,17.89
USG_049496,SUB_03103,2025-10-09,19.26,88,1,1.77,52.1
USG_049497,SUB_03692,2025-10-16,4.17,437,88,38.37,34.49
USG_049498,SUB_01827,2025-11-17,7.56,282,92,17.45,11.2
USG_049499,SUB_04222,2025-10-31,5.47,99,26,9.3,7.16
USG_049500,SUB_02247,2025-12-01,10.1,87,2,22.4,1.93
USG_049501,SUB_02886,2025-12-02,,31,91,5.24,43.45
USG_049502,SUB_02409,2025-09-30,11.37,222,65,16.71,11.82
USG_049503,SUB_01129,2025-10-04,12.91,300,59,54.43,26.05
USG_049504,SUB_04368,2025-12-27,4.62,28,3,18.42,8.69
USG_049505,SUB_00119,2025-11-04,15.19,97,34,57.84,43.78
USG_049506,SUB_02403,2025-11-18,1.16,170,24,22.54,2.2
USG_049507,SUB_02390,2025-11-14,7.25,336,14,8.72,1.74
USG_049508,SUB_00086,2025-09-08,13.22,59,31,25.49,21.11
USG_049509,SUB_01241,2025-12-30,10.41,438,54,52.02,2.12
USG_049510,SUB_04205,2025-09-18,9.91,484,10,7.6,1.95
USG_049511,SUB_03079,2025-12-21,6.0,397,97,8.69,22.64
USG_049512,SUB_02299,2025-12-03,7.47,179,5,6.01,3.33
USG_049513,SUB_04303,2025-12-26,19.26,471,95,19.48,0.98
USG_049514,SUB_04036,2025-12-24,6.87,206,39,1.28,6.79
USG_049515,SUB_02754,2025-11-02,11.2,421,45,49.42,2.71
USG_049516,SUB_01898,2025-10-25,5.45,380,86,2.08,42.1
USG_049517,SUB_01840,2025-10-27,26.2,48,24,45.88,18.84
USG_049518,SUB_02223,2025-11-24,2.48,213,9,11.43,0.82
USG_049519,SUB_02134,2025-09-17,27.05,27,61,31.67,15.64
USG_049520,SUB_00972,2025-10-27,7.05,390,98,41.71,3.14
USG_049521,SUB_01048,2025-11-26,5.06,396,33,12.92,28.25
USG_049522,SUB_01481,2025-11-04,8.2,115,37,35.05,61.38
USG_049523,SUB_00965,2025-09-11,6.06,321,30,49.85,14.06
USG_049524,SUB_02469,2025-10-31,8.22,51,86,9.49,11.76
USG_049525,SUB_02634,2025-11-13,5.98,133,4,13.57,72.58
USG_049526,SUB_03247,2025-10-28,8.8,48,35,28.2,10.31
USG_049527,SUB_02695,2025-12-09,17.62,398,91,30.65,20.05
USG_049528,SUB_01240,2025-12-05,21.85,272,82,15.07,9.76
USG_049529,SUB_00604,2025-12-11,2.35,162,34,8.03,13.81
USG_049530,SUB_04398,2025-11-01,9.27,393,4,4.45,33.81
USG_049531,SUB_03666,2025-12-21,17.88,25,65,19.45,14.54
USG_049532,SUB_04428,2025-09-19,9.66,496,8,0.78,5.1
USG_049533,SUB_04061,2025-11-10,10.85,148,51,30.2,2.19
USG_049534,SUB_00862,2025-12-22,2.58,162,0,15.95,3.41
USG_049535,SUB_04176,2025-10-03,17.46,474,16,29.13,2.3
USG_049536,SUB_04135,2025-12-17,25.07,449,3,3.09,3.52
USG_049537,SUB_03657,2025-12-12,6.72,487,57,6.7,22.35
USG_049538,SUB_03380,2025-11-08,6.37,382,22,14.54,1.68
USG_049539,SUB_01329,2025-10-28,29.55,409,94,23.95,1.77
USG_049540,SUB_03105,2025-09-18,20.99,168,55,65.7,4.31
USG_049541,SUB_02577,2025-12-22,16.12,279,34,24.22,27.38
USG_049542,SUB_02317,2025-11-24,23.16,117,86,6.12,25.3
USG_049543,SUB_01502,2025-10-08,13.61,56,82,7.74,0.18
USG_049544,SUB_04463,2025-10-13,7.46,468,56,39.61,2.65
USG_049545,SUB_02889,2025-10-28,6.36,268,91,4.11,16.62
USG_049546,SUB_00971,2025-10-12,2.22,389,51,0.49,25.76
USG_049547,SUB_00107,2025-10-06,13.52,484,100,8.1,39.46
USG_049548,SUB_04456,2025-11-15,1.36,278,29,27.89,5.84
USG_049549,SUB_03022,2025-10-14,10.68,279,53,32.47,5.37
USG_049550,SUB_02761,2025-11-29,16.24,444,26,1.11,13.96
USG_049551,SUB_03553,2025-12-03,18.99,14,9,70.9,31.6
USG_049552,SUB_00156,2025-11-13,5.53,472,70,20.08,8.05
USG_049553,SUB_01505,2025-10-14,4.92,159,42,24.15,7.02
USG_049554,SUB_03156,2025-12-24,4.11,353,87,73.75,32.1
USG_049555,SUB_00540,2025-12-28,3.87,0,88,42.89,15.39
USG_049556,SUB_03991,2025-09-27,21.9,187,19,23.39,0.63
USG_049557,SUB_02658,2025-11-17,5.64,137,28,5.52,0.04
USG_049558,SUB_04354,2025-09-21,2.37,77,99,22.32,10.16
USG_049559,SUB_01844,2025-12-24,7.53,289,47,4.22,13.71
USG_049560,SUB_02188,2025-10-11,15.19,117,15,29.79,25.94
USG_049561,SUB_01061,2025-10-06,6.02,417,93,4.3,8.77
USG_049562,SUB_01295,2025-09-11,7.82,481,30,33.58,13.22
USG_049563,SUB_00168,2025-10-24,15.05,91,99,19.9,2.62
USG_049564,SUB_00743,2025-11-21,6.84,483,39,28.98,24.79
USG_049565,SUB_02813,2025-11-03,5.8,88,81,20.64,2.57
USG_049566,SUB_03995,2025-12-22,33.53,101,73,2.89,16.18
USG_049567,SUB_04584,2025-09-09,20.9,5,96,16.64,2.11
USG_049568,SUB_04943,2025-12-26,10.69,192,57,27.73,42.78
USG_049569,SUB_03476,2025-09-30,19.82,262,86,5.7,0.93
USG_049570,SUB_04139,2025-09-27,7.56,166,21,10.77,14.39
USG_049571,SUB_02510,2025-12-23,4.39,147,100,2.78,10.64
USG_049572,SUB_02066,2025-12-23,20.85,455,32,11.07,30.23
USG_049573,SUB_02670,2025-09-30,17.34,448,26,6.93,3.68
USG_049574,SUB_04420,2025-10-07,13.0,341,97,26.45,10.95
USG_049575,SUB_03600,2025-09-18,5.74,332,11,41.43,4.64
USG_049576,SUB_03327,2025-10-03,8.39,95,57,28.22,4.6
USG_049577,SUB_03032,2025-12-30,10.8,247,26,6.05,5.4
USG_049578,SUB_01360,2025-10-12,7.96,71,15,9.45,6.41
USG_049579,SUB_00886,2025-11-02,9.0,222,92,13.77,6.99
USG_049580,SUB_00566,2026-01-03,5.29,296,58,8.15,51.27
USG_049581,SUB_00554,2025-12-27,4.0,289,61,3.36,9.03
USG_049582,SUB_04139,2025-09-13,3.33,443,97,14.32,1.47
USG_049583,SUB_03436,2026-01-02,3.71,441,77,17.63,16.14
USG_049584,SUB_04154,2025-11-24,28.28,343,71,26.24,6.73
USG_049585,SUB_02456,2025-11-28,11.49,136,46,25.54,21.47
USG_049586,SUB_03959,2025-09-28,6.5,423,17,7.29,2.1
USG_049587,SUB_03636,2025-09-10,2.87,168,73,3.37,3.23
USG_049588,SUB_00159,2025-12-07,12.57,245,98,4.53,35.18
USG_049589,SUB_04443,2025-11-22,14.35,270,87,26.46,2.75
USG_049590,SUB_03239,2025-11-14,13.14,491,35,2.0,35.19
USG_049591,SUB_01330,2025-12-01,9.67,377,46,11.84,8.69
USG_049592,SUB_02557,2025-10-17,16.27,155,20,42.26,1.73
USG_049593,SUB_00443,2025-12-05,10.75,243,92,3.62,10.28
USG_049594,SUB_01456,2025-10-05,15.92,1,44,6.42,14.01
USG_049595,SUB_00352,2025-11-12,11.75,56,52,4.61,3.44
USG_049596,SUB_03137,2025-12-30,15.77,119,92,31.38,18.32
USG_049597,SUB_03988,2025-11-26,2.52,425,1,3.75,42.02
USG_049598,SUB_04111,2025-11-10,3.04,487,9,31.24,8.94
USG_049599,SUB_04003,2025-11-27,2.43,266,29,36.57,27.96
USG_049600,SUB_01950,2025-09-29,23.17,458,66,19.0,8.32
USG_049601,SUB_02708,2025-09-22,28.54,182,73,4.32,11.66
USG_049602,SUB_01368,2025-10-18,6.79,234,22,38.53,18.11
USG_049603,SUB_04207,2025-11-01,10.01,228,54,74.07,54.54
USG_049604,SUB_04851,2025-12-01,45.93,450,66,13.88,0.21
USG_049605,SUB_04466,2025-11-07,5.45,398,72,25.44,2.74
USG_049606,SUB_00606,2025-11-16,15.01,414,59,69.63,9.43
USG_049607,SUB_00865,2025-10-28,10.07,488,4,16.39,25.31
USG_049608,SUB_02038,2025-10-20,3.46,309,11,28.35,18.41
USG_049609,SUB_03124,2025-12-07,6.72,69,82,46.03,0.82
USG_049610,SUB_02841,2025-11-03,6.7,289,63,29.25,9.14
USG_049611,SUB_04634,2025-12-26,5.87,70,64,94.16,2.63
USG_049612,SUB_04197,2025-11-16,14.43,73,32,0.57,1.8
USG_049613,SUB_01817,2025-12-17,680.8135590153295,426,54,15.54,48.33
USG_049614,SUB_02353,2025-10-02,5.41,177,71,25.11,11.24
USG_049615,SUB_04525,2025-12-01,1.06,176,89,1.83,3.82
USG_049616,SUB_01662,2025-12-15,5.65,310,27,2.75,6.93
USG_049617,SUB_04937,2025-09-25,3.01,36,7,3.24,13.84
USG_049618,SUB_04544,2025-11-25,5.74,284,42,5.76,5.91
USG_049619,SUB_03514,2025-10-21,17.94,198,41,10.67,10.29
USG_049620,SUB_01584,2025-12-20,5.81,246,49,2.83,7.69
USG_049621,SUB_01070,2025-11-15,11.92,5,14,18.5,1.01
USG_049622,SUB_03869,2025-11-09,4.66,272,17,4.34,29.74
USG_049623,SUB_03261,2025-12-20,15.86,306,81,19.38,58.81
USG_049624,SUB_03326,2025-09-28,7.14,216,64,38.78,12.62
USG_049625,SUB_01738,2025-11-15,27.28,366,99,2.02,12.09
USG_049626,SUB_04482,2025-11-24,6.92,266,47,51.46,10.9
USG_049627,SUB_00087,2025-09-17,14.68,181,44,19.2,13.09
USG_049628,SUB_04723,2025-11-26,4.67,51,75,16.1,8.66
USG_049629,SUB_01009,2025-10-27,8.21,170,56,36.7,10.68
USG_049630,SUB_03948,2025-11-30,4.88,388,71,27.26,8.7
